  32.03
  90.00
 187693872
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2008 08 30 12	45619.20	0.24	472.51	0.00	29.35	29.35	2702.54
2008 08 31 12	45619.20	0.18	502.46	0.00	29.77	29.77	2707.69
2008 09 01 12	45273.60	5.29	408.40	0.00	28.72	28.72	2685.56
2008 09 02 12	45273.60	30.63	123.86	0.00	22.29	22.29	2487.54
2008 09 03 12	45273.60	1.95	127.70	0.00	22.81	22.81	2563.96
2008 09 04 12	44928.00	0.19	253.31	0.00	21.66	21.66	2126.94
2008 09 05 12	44928.00	0.09	543.78	0.00	23.08	23.08	2076.25
2008 09 06 12	44928.00	0.05	556.90	0.00	22.84	22.84	1841.21
2008 09 07 12	44582.40	0.00	548.61	0.00	23.82	23.82	1964.11
2008 09 08 12	44582.40	0.03	477.67	0.00	25.49	25.49	2299.87
2008 09 09 12	44582.40	4.91	332.16	0.00	26.95	26.95	2706.51
2008 09 10 12	44236.80	0.19	380.56	0.00	27.41	27.41	2769.50
2008 09 11 12	44236.80	0.23	510.92	0.00	28.62	28.62	2738.90
2008 09 12 12	44236.80	3.09	329.93	0.00	28.03	28.03	2784.32
2008 09 13 12	43891.20	19.51	201.36	0.00	25.44	25.44	2700.83
2008 09 14 12	43891.20	9.09	443.81	0.00	26.43	26.43	2655.62
2008 09 15 12	43891.20	0.10	474.80	0.00	21.25	21.25	1714.43
2008 09 16 12	43545.60	0.00	397.43	0.00	19.98	19.98	1504.28
2008 09 17 12	43545.60	0.00	407.30	0.00	19.84	19.84	1502.86
2008 09 18 12	43545.60	0.00	317.77	0.00	21.54	21.54	1725.90
2008 09 19 12	43200.00	0.00	476.94	0.00	23.23	23.23	1939.44
2008 09 20 12	43200.00	0.11	388.40	0.00	25.33	25.33	2168.53
2008 09 21 12	42854.40	0.03	509.20	0.00	25.63	25.63	2266.56
2008 09 22 12	42854.40	0.00	431.46	0.00	24.38	24.38	2211.29
2008 09 23 12	42854.40	0.00	470.11	0.00	24.17	24.17	2090.64
2008 09 24 12	42508.80	0.00	423.04	0.00	25.73	25.73	2220.27
2008 09 25 12	42508.80	0.00	524.40	0.00	23.53	23.53	1797.67
2008 09 26 12	42508.80	0.00	528.11	0.00	22.50	22.50	1462.60
2008 09 27 12	42163.20	0.05	528.43	0.00	21.66	21.66	1293.98
2008 09 28 12	42163.20	0.00	524.04	0.00	21.55	21.55	1330.10
2008 09 29 12	42163.20	0.05	516.27	0.00	22.07	22.07	1407.61
2008 09 30 12	41817.60	0.00	514.92	0.00	23.24	23.24	1544.21
2008 10 01 12	41817.60	0.04	503.83	0.00	19.35	19.35	1172.22
2008 10 02 12	41817.60	0.03	496.45	0.00	21.15	21.15	1122.84
2008 10 03 12	41472.00	0.00	486.97	0.00	20.25	20.25	1377.87
2008 10 04 12	41472.00	1.44	438.18	0.00	22.89	22.89	1729.51
2008 10 05 12	41472.00	0.01	475.36	0.00	23.32	23.32	1784.35
2008 10 06 12	41126.40	2.19	313.44	0.00	24.90	24.90	2141.23
2008 10 07 12	41126.40	1.09	322.12	0.00	25.56	25.56	2376.94
2008 10 08 12	41126.40	0.99	491.22	0.00	19.00	19.00	1301.75
2008 10 09 12	40780.80	0.07	485.99	0.00	19.32	19.32	1294.25
2008 10 10 12	40780.80	0.02	343.72	0.00	19.95	19.95	1583.06
2008 10 11 12	40780.80	0.00	466.27	0.00	24.12	24.12	1913.89
2008 10 12 12	40435.20	0.00	383.65	0.00	24.40	24.40	2092.49
2008 10 13 12	40435.20	0.00	395.51	0.00	25.28	25.28	2147.40
2008 10 14 12	40435.20	0.00	215.69	0.00	25.45	25.45	2356.71
2008 10 15 12	40089.60	0.96	213.90	0.00	26.04	26.04	2402.01
2008 10 16 12	40089.60	29.86	178.46	0.00	21.57	21.57	2238.72
2008 10 17 12	40089.60	0.58	300.89	0.00	18.27	18.27	1595.31
2008 10 18 12	39744.00	0.04	466.30	0.00	16.96	16.96	1160.59
2008 10 19 12	39744.00	0.00	464.48	0.00	15.40	15.40	1130.71
2008 10 20 12	39744.00	0.00	456.52	0.00	17.08	17.08	1212.33
2008 10 21 12	39398.40	0.00	457.33	0.00	19.19	19.19	1319.02
2008 10 22 12	39398.40	0.00	425.10	0.00	19.61	19.61	1510.73
2008 10 23 12	39398.40	6.14	302.40	0.00	16.08	16.08	1171.51
2008 10 24 12	39052.80	0.02	463.03	0.00	13.48	13.48	852.97
2008 10 25 12	39052.80	0.03	450.77	0.00	16.23	16.23	887.53
2008 10 26 12	39052.80	0.00	430.26	0.00	18.61	18.61	1363.46
2008 10 27 12	38707.20	0.49	469.11	0.00	15.21	15.21	846.73
2008 10 28 12	38707.20	0.02	457.00	0.00	7.13	7.13	433.84
2008 10 29 12	38707.20	0.00	384.33	0.00	11.01	11.01	526.99
2008 10 30 12	38707.20	0.00	432.71	0.00	14.11	14.11	911.58
2008 10 31 12	38361.60	0.00	426.20	0.00	16.06	16.06	1110.76
2008 11 01 12	38361.60	0.69	346.57	0.00	17.40	17.40	1314.14
2008 11 02 12	38361.60	0.00	366.05	0.00	18.81	18.81	1322.49
2008 11 03 12	38016.00	0.00	373.69	0.00	17.43	17.43	1149.49
2008 11 04 12	38016.00	0.00	366.73	0.00	16.40	16.40	1051.88
2008 11 05 12	38016.00	0.00	346.27	0.00	18.41	18.41	1554.17
2008 11 06 12	38016.00	5.94	267.19	0.00	21.07	21.07	1932.43
2008 11 07 12	37670.40	2.20	356.19	0.00	16.29	16.29	932.68
2008 11 08 12	37670.40	0.06	368.53	0.00	11.82	11.82	530.21
2008 11 09 12	37670.40	0.00	361.25	0.00	11.62	11.62	663.79
2008 11 10 12	37604.93	3.48	83.49	0.00	9.06	9.06	848.91
2008 11 11 12	37324.80	1.76	212.25	0.00	16.81	16.81	1557.58
2008 11 12 12	37324.80	0.19	271.05	0.00	19.61	19.61	1860.45
2008 11 13 12	37324.80	0.28	334.51	0.00	17.64	17.64	1388.28
2008 11 14 12	37324.80	0.00	220.48	0.00	17.72	17.72	1565.71
2008 11 15 12	36979.20	0.19	290.33	0.00	11.57	11.57	841.39
2008 11 16 12	36979.20	0.00	352.25	0.00	5.91	5.91	470.21
2008 11 17 12	36979.20	0.00	345.87	0.00	9.77	9.77	570.59
2008 11 18 12	36979.20	0.00	341.05	0.00	9.85	9.85	649.20
2008 11 19 12	36769.36	0.00	340.85	0.00	8.07	8.07	692.69
2008 11 20 12	36633.60	0.00	334.41	0.00	13.78	13.78	1143.42
2008 11 21 12	36633.60	0.00	346.86	0.00	7.20	7.20	556.29
2008 11 22 12	36633.60	0.00	169.25	0.00	2.70	2.70	423.00
2008 11 23 12	36633.60	0.00	213.32	0.00	14.03	14.03	1144.75
2008 11 24 12	36423.77	8.61	215.49	0.00	18.41	18.41	1675.94
2008 11 25 12	36288.00	0.00	342.64	0.00	9.95	9.95	657.79
2008 11 26 12	36288.00	0.00	280.46	0.00	10.25	10.25	768.42
2008 11 27 12	36288.00	0.00	269.08	0.00	18.11	18.11	1644.29
2008 11 28 12	36288.00	35.77	148.31	0.00	18.28	18.28	1852.12
2008 11 29 12	36288.00	10.34	269.43	0.00	13.48	13.48	1327.08
2008 11 30 12	36222.54	0.00	329.12	0.00	10.06	10.06	829.45
2008 12 01 12	35942.40	0.00	265.82	0.00	4.99	4.99	502.63
2008 12 02 12	35942.40	0.05	346.31	0.00	4.87	4.87	463.02
2008 12 03 12	35942.40	0.02	322.86	0.00	12.90	12.90	1205.36
2008 12 04 12	35942.40	10.49	325.58	0.00	10.60	10.60	1012.60
2008 12 05 12	35942.40	0.00	337.83	0.00	2.28	2.28	412.98
2008 12 06 12	35942.40	0.00	340.31	0.00	3.55	3.55	395.01
2008 12 07 12	35942.40	0.00	336.09	0.00	6.46	6.46	517.32
2008 12 08 12	35942.40	0.00	297.61	0.00	9.51	9.51	946.76
2008 12 09 12	35876.93	32.90	168.98	0.00	19.29	19.29	1890.89
2008 12 10 12	35732.56	5.09	117.19	0.00	5.83	5.83	765.87
2008 12 11 12	35596.80	3.95	339.35	0.00	3.98	3.98	545.24
2008 12 12 12	35596.80	0.04	340.86	0.00	4.95	4.95	517.92
2008 12 13 12	35596.80	0.09	309.38	0.00	7.74	7.74	719.02
2008 12 14 12	35596.80	0.06	289.38	0.00	17.64	17.64	1614.58
2008 12 15 12	35596.80	0.81	164.28	0.00	15.85	15.85	1555.93
2008 12 16 12	35596.80	0.00	146.07	0.00	4.11	4.11	675.84
2008 12 17 12	35596.80	1.95	233.45	0.00	10.55	10.55	1146.56
2008 12 18 12	35596.80	0.50	209.99	0.00	17.84	17.84	1767.14
2008 12 19 12	35596.80	0.31	271.42	0.00	20.69	20.69	1950.37
2008 12 20 12	35596.80	0.95	279.04	0.00	20.90	20.90	1959.94
2008 12 21 12	35596.80	0.00	341.61	0.00	7.60	7.60	668.53
2008 12 22 12	35596.80	0.07	197.81	0.00	-2.15	-2.15	218.60
2008 12 23 12	35596.80	0.71	197.13	0.00	4.85	4.85	652.84
2008 12 24 12	35596.80	13.96	281.42	0.00	17.10	17.10	1636.41
2008 12 25 12	35596.80	0.00	212.46	0.00	13.13	13.13	1224.87
2008 12 26 12	35596.80	0.84	276.00	0.00	18.67	18.67	1818.37
2008 12 27 12	35596.80	8.82	280.07	0.00	21.65	21.65	2054.78
2008 12 28 12	35596.80	0.42	265.56	0.00	10.00	10.00	786.93
2008 12 29 12	35618.49	0.00	346.66	0.00	7.52	7.52	671.73
2008 12 30 12	35876.93	0.00	341.83	0.00	8.35	8.35	620.82
2008 12 31 12	35909.67	0.00	348.58	0.00	7.29	7.29	648.74
2009 01 01 12	35942.40	0.03	274.67	0.00	4.04	4.04	622.23
2009 01 02 12	35942.40	0.00	294.90	0.00	15.17	15.17	1484.52
2009 01 03 12	35942.40	0.11	223.79	0.00	18.74	18.74	1822.53
2009 01 04 12	35942.40	0.01	278.31	0.00	17.92	17.92	1747.80
2009 01 05 12	35942.40	20.02	96.55	0.00	10.09	10.09	1098.31
2009 01 06 12	35942.40	23.45	68.15	0.00	7.62	7.62	961.17
2009 01 07 12	35942.40	0.00	320.75	0.00	7.23	7.23	703.01
2009 01 08 12	35942.40	0.00	314.42	0.00	8.32	8.32	671.90
2009 01 09 12	36078.16	0.00	208.51	0.00	11.86	11.86	1145.54
2009 01 10 12	36288.00	0.01	293.57	0.00	15.38	15.38	1460.92
2009 01 11 12	36288.00	0.00	322.88	0.00	5.15	5.15	526.26
2009 01 12 12	36288.00	0.00	322.73	0.00	6.45	6.45	540.84
2009 01 13 12	36288.00	0.00	330.67	0.00	5.03	5.03	493.85
2009 01 14 12	36288.00	0.00	329.26	0.00	3.44	3.44	402.60
2009 01 15 12	36288.00	0.00	327.60	0.00	3.72	3.72	427.65
2009 01 16 12	36633.60	0.00	218.45	0.00	-1.17	-1.17	297.69
2009 01 17 12	36633.60	0.00	152.30	0.00	6.40	6.40	684.96
2009 01 18 12	36633.60	0.00	332.81	0.00	13.85	13.85	1039.81
2009 01 19 12	36633.60	0.00	334.99	0.00	7.68	7.68	559.65
2009 01 20 12	36633.60	0.00	282.57	0.00	3.88	3.88	480.02
2009 01 21 12	36979.20	0.00	340.63	0.00	4.42	4.42	505.36
2009 01 22 12	36979.20	0.00	344.24	0.00	7.77	7.77	708.45
2009 01 23 12	36979.20	0.03	212.05	0.00	13.31	13.31	1257.57
2009 01 24 12	36979.20	1.07	81.52	0.00	10.90	10.90	1203.66
2009 01 25 12	37000.89	0.00	256.59	0.00	4.77	4.77	628.68
2009 01 26 12	37324.80	0.15	113.15	0.00	7.03	7.03	833.99
2009 01 27 12	37324.80	0.00	276.03	0.00	16.12	16.12	1483.55
2009 01 28 12	37324.80	6.45	354.02	0.00	4.12	4.12	708.23
2009 01 29 12	37324.80	0.00	356.33	0.00	1.77	1.77	496.51
2009 01 30 12	37670.40	0.00	358.69	0.00	5.03	5.03	457.24
2009 01 31 12	37670.40	0.00	361.02	0.00	6.91	6.91	467.25
2009 02 01 12	37670.40	0.00	265.05	0.00	9.76	9.76	838.19
2009 02 02 12	37692.09	11.20	381.35	0.00	12.04	12.04	1014.92
2009 02 03 12	38016.00	0.00	366.15	0.00	7.00	7.00	444.84
2009 02 04 12	38016.00	0.00	384.49	0.00	2.97	2.97	422.20
2009 02 05 12	38016.00	0.00	385.60	0.00	4.55	4.55	472.90
2009 02 06 12	38296.14	0.00	359.22	0.00	12.36	12.36	1076.20
2009 02 07 12	38361.60	0.00	370.42	0.00	16.75	16.75	1315.23
2009 02 08 12	38361.60	0.08	283.11	0.00	16.11	16.11	1348.41
2009 02 09 12	38361.60	5.60	220.44	0.00	17.82	17.82	1553.37
2009 02 10 12	38707.20	1.43	227.75	0.00	19.56	19.56	1777.15
2009 02 11 12	38707.20	19.29	399.90	0.00	18.61	18.61	1305.72
2009 02 12 12	38707.20	0.00	391.14	0.00	13.41	13.41	827.76
2009 02 13 12	39052.80	0.27	308.56	0.00	15.74	15.74	1319.18
2009 02 14 12	39052.80	0.11	337.56	0.00	16.68	16.68	1445.14
2009 02 15 12	39052.80	1.54	354.13	0.00	11.74	11.74	1003.50
2009 02 16 12	39188.56	0.00	335.87	0.00	8.45	8.45	756.92
2009 02 17 12	39398.40	1.20	249.88	0.00	11.37	11.37	1005.87
2009 02 18 12	39398.40	0.30	404.49	0.00	20.35	20.35	1624.59
2009 02 19 12	39398.40	0.00	422.35	0.00	9.89	9.89	564.08
2009 02 20 12	39744.00	0.00	417.92	0.00	7.82	7.82	462.78
2009 02 21 12	39744.00	2.35	284.16	0.00	9.31	9.31	863.24
2009 02 22 12	39744.00	0.00	431.35	0.00	5.55	5.55	503.96
2009 02 23 12	40089.60	0.00	384.12	0.00	5.67	5.67	424.36
2009 02 24 12	40089.60	0.00	383.81	0.00	8.71	8.71	788.40
2009 02 25 12	40089.60	0.00	413.17	0.00	18.55	18.55	1547.53
2009 02 26 12	40435.20	0.00	410.24	0.00	20.43	20.43	1721.14
2009 02 27 12	40435.20	0.01	362.19	0.00	21.02	21.02	1827.22
2009 02 28 12	40435.20	0.60	307.90	0.00	14.32	14.32	1228.08
2009 03 01 12	40780.80	0.00	465.99	0.00	3.74	3.74	367.07
2009 03 02 12	40780.80	0.00	463.11	0.00	3.70	3.70	400.66
2009 03 03 12	40780.80	0.00	458.82	0.00	4.73	4.73	448.42
2009 03 04 12	41126.40	0.00	312.40	0.00	9.75	9.75	867.97
2009 03 05 12	41126.40	0.00	430.91	0.00	18.54	18.54	1460.98
2009 03 06 12	41126.40	0.00	446.68	0.00	20.63	20.63	1672.47
2009 03 07 12	41472.00	0.00	444.99	0.00	20.44	20.44	1688.44
2009 03 08 12	41472.00	0.00	367.00	0.00	22.07	22.07	1882.66
2009 03 09 12	41472.00	0.00	439.01	0.00	22.83	22.83	1879.66
2009 03 10 12	41817.60	0.00	424.99	0.00	21.74	21.74	1762.61
2009 03 11 12	41817.60	14.50	129.16	0.00	15.63	15.63	1505.61
2009 03 12 12	41953.36	12.11	159.15	0.00	6.36	6.36	851.51
2009 03 13 12	42163.20	46.76	102.26	0.00	3.70	3.70	728.80
2009 03 14 12	42163.20	14.39	225.21	0.00	8.02	8.02	961.66
2009 03 15 12	42508.80	0.28	205.12	0.00	11.70	11.70	1218.76
2009 03 16 12	42508.80	0.00	471.97	0.00	16.09	16.09	1449.12
2009 03 17 12	42508.80	0.05	481.66	0.00	17.52	17.52	1248.84
2009 03 18 12	42854.40	0.00	481.48	0.00	17.67	17.67	1172.75
2009 03 19 12	42854.40	0.00	479.24	0.00	18.33	18.33	1121.57
2009 03 20 12	42854.40	0.00	336.74	0.00	16.82	16.82	1241.33
2009 03 21 12	43200.00	0.00	469.49	0.00	16.29	16.29	1134.76
2009 03 22 12	43200.00	0.00	441.47	0.00	19.30	19.30	1441.52
2009 03 23 12	43200.00	0.00	415.92	0.00	19.17	19.17	1608.21
2009 03 24 12	43545.60	0.54	299.38	0.00	21.71	21.71	1915.58
2009 03 25 12	43545.60	43.22	386.80	0.00	20.70	20.70	1925.90
2009 03 26 12	43545.60	19.92	432.84	0.00	20.27	20.27	1943.51
2009 03 27 12	43891.20	1.60	331.98	0.00	20.35	20.35	1992.12
2009 03 28 12	43891.20	11.25	409.54	0.00	11.42	11.42	1011.75
2009 03 29 12	43891.20	0.00	511.44	0.00	9.21	9.21	712.87
2009 03 30 12	44236.80	0.00	393.23	0.00	13.14	13.14	1019.57
2009 03 31 12	44236.80	16.90	479.95	0.00	18.45	18.45	1548.44
2009 04 01 12	44302.27	0.00	520.99	0.00	12.38	12.38	732.66
2009 04 02 12	44582.40	14.68	407.64	0.00	15.80	15.80	1286.13
2009 04 03 12	44582.40	0.00	524.25	0.00	13.88	13.88	940.48
2009 04 04 12	44928.00	0.11	485.49	0.00	15.37	15.37	1316.28
2009 04 05 12	44928.00	0.11	513.46	0.00	18.56	18.56	1579.06
2009 04 06 12	44928.00	0.00	532.20	0.00	8.66	8.66	535.73
2009 04 07 12	45273.60	0.00	539.91	0.00	6.01	6.01	473.82
2009 04 08 12	45273.60	0.00	529.33	0.00	11.20	11.20	795.11
2009 04 09 12	45273.60	0.85	406.48	0.00	18.26	18.26	1614.70
2009 04 10 12	45619.20	0.08	517.20	0.00	19.10	19.10	1608.39
2009 04 11 12	45619.20	0.02	465.50	0.00	13.09	13.09	1056.83
2009 04 12 12	45619.20	16.84	294.00	0.00	16.46	16.46	1607.45
2009 04 13 12	45964.80	0.44	488.93	0.00	18.37	18.37	1573.34
2009 04 14 12	45964.80	0.00	533.82	0.00	13.58	13.58	981.38
2009 04 15 12	45964.80	0.00	521.11	0.00	14.79	14.79	1026.05
2009 04 16 12	46310.40	0.00	468.73	0.00	15.95	15.95	1298.97
2009 04 17 12	46310.40	12.75	249.89	0.00	16.29	16.29	1530.18
2009 04 18 12	46310.40	34.92	244.36	0.00	20.18	20.18	2078.81
2009 04 19 12	46656.00	2.13	522.06	0.00	20.67	20.67	1755.62
2009 04 20 12	46656.00	0.00	535.59	0.00	17.26	17.26	1208.14
2009 04 21 12	46656.00	0.00	413.43	0.00	16.86	16.86	1175.46
2009 04 22 12	47001.60	0.00	524.05	0.00	20.35	20.35	1418.18
2009 04 23 12	47001.60	0.00	530.24	0.00	21.62	21.62	1669.43
2009 04 24 12	47001.60	0.00	467.11	0.00	21.58	21.58	1829.33
2009 04 25 12	47211.44	0.03	500.90	0.00	23.36	23.36	2070.90
2009 04 26 12	47347.20	0.37	464.13	0.00	23.38	23.38	2113.21
2009 04 27 12	47347.20	1.18	330.67	0.00	23.81	23.81	2300.28
2009 04 28 12	47347.20	23.24	315.39	0.00	22.52	22.52	2267.04
2009 04 29 12	47692.80	4.12	407.60	0.00	23.84	23.84	2296.51
2009 04 30 12	47692.80	5.03	426.49	0.00	23.03	23.03	2146.42
2009 05 01 12	47692.80	0.87	446.72	0.00	24.61	24.61	2377.39
2009 05 02 12	48038.40	0.00	509.38	0.00	24.89	24.89	2403.79
2009 05 03 12	48038.40	56.27	379.76	0.00	23.19	23.19	2369.38
2009 05 04 12	48038.40	1.56	529.37	0.00	22.15	22.15	2099.35
2009 05 05 12	48103.86	1.71	464.24	0.00	22.55	22.55	2170.60
2009 05 06 12	48384.00	4.67	332.09	0.00	24.97	24.97	2532.12
2009 05 07 12	48384.00	3.52	442.68	0.00	26.93	26.93	2771.53
2009 05 08 12	48384.00	0.07	556.42	0.00	26.73	26.73	2214.61
2009 05 09 12	48707.91	0.00	470.13	0.00	25.49	25.49	2440.76
2009 05 10 12	48729.60	0.25	379.31	0.00	26.18	26.18	2484.96
2009 05 11 12	48729.60	11.83	497.15	0.00	25.74	25.74	2410.90
2009 05 12 12	48729.60	0.00	406.62	0.00	22.64	22.64	2301.67
2009 05 13 12	49075.20	0.00	469.54	0.00	25.46	25.46	2470.18
2009 05 14 12	49075.20	1.20	509.22	0.00	25.98	25.98	2225.83
2009 05 15 12	49075.20	0.19	516.98	0.00	27.05	27.05	2380.21
2009 05 16 12	49075.20	1.26	357.06	0.00	23.76	23.76	2340.40
2009 05 17 12	49399.11	13.25	387.00	0.00	20.85	20.85	1830.39
2009 05 18 12	49420.80	0.00	574.23	0.00	15.89	15.89	1255.44
2009 05 19 12	49420.80	0.00	569.43	0.00	16.41	16.41	1194.27
2009 05 20 12	49420.80	0.00	571.74	0.00	18.37	18.37	1131.11
2009 05 21 12	49420.80	0.00	366.63	0.00	22.83	22.83	1788.05
2009 05 22 12	49766.40	0.69	296.81	0.00	23.63	23.63	2068.43
2009 05 23 12	49766.40	6.86	314.80	0.00	24.13	24.13	2172.89
2009 05 24 12	49766.40	4.36	322.83	0.00	24.38	24.38	2180.95
2009 05 25 12	49766.40	2.25	411.82	0.00	25.25	25.25	2112.20
2009 05 26 12	49766.40	10.31	507.30	0.00	27.41	27.41	2278.78
2009 05 27 12	50112.00	2.76	492.73	0.00	27.35	27.35	2217.22
2009 05 28 12	50112.00	0.00	564.32	0.00	24.21	24.21	1663.89
2009 05 29 12	50112.00	0.00	565.93	0.00	22.44	22.44	1409.14
2009 05 30 12	50112.00	0.00	565.16	0.00	23.75	23.75	1525.55
2009 05 31 12	50112.00	0.00	562.89	0.00	25.82	25.82	1565.96
2009 06 01 12	50112.00	0.00	616.31	0.00	25.82	25.82	1743.95
2009 06 02 12	50321.84	0.00	581.00	0.00	26.29	26.29	1976.52
2009 06 03 12	50457.60	17.22	480.38	0.00	26.98	26.98	2180.16
2009 06 04 12	50457.60	14.50	364.10	0.00	25.87	25.87	2167.12
2009 06 05 12	50457.60	0.00	621.04	0.00	23.69	23.69	1674.56
2009 06 06 12	50457.60	0.00	617.07	0.00	23.36	23.36	1442.13
2009 06 07 12	50457.60	0.00	616.19	0.00	25.67	25.67	1711.13
2009 06 08 12	50457.60	0.00	610.79	0.00	27.12	27.12	2079.55
2009 06 09 12	50457.60	0.00	437.19	0.00	27.64	27.64	2346.88
2009 06 10 12	50457.60	0.00	459.56	0.00	28.92	28.92	2513.31
2009 06 11 12	50523.07	2.83	587.69	0.00	29.59	29.59	2519.29
2009 06 12 12	50781.51	0.00	581.81	0.00	30.01	30.01	2455.56
2009 06 13 12	50803.20	0.00	605.96	0.00	30.00	30.00	2364.80
2009 06 14 12	50803.20	0.00	514.68	0.00	30.04	30.04	2260.50
2009 06 15 12	50803.20	0.00	611.62	0.00	29.98	29.98	2204.20
2009 06 16 12	50803.20	0.00	615.89	0.00	30.15	30.15	2130.48
2009 06 17 12	50803.20	0.00	613.28	0.00	30.21	30.21	2167.89
2009 06 18 12	50803.20	0.00	610.46	0.00	29.81	29.81	2196.25
2009 06 19 12	50803.20	0.00	612.32	0.00	30.56	30.56	2288.33
2009 06 20 12	50803.20	0.00	610.77	0.00	30.88	30.88	2262.01
2009 06 21 12	50803.20	0.00	605.76	0.00	30.88	30.88	2279.25
2009 06 22 12	50803.20	0.00	595.01	0.00	31.22	31.22	2307.34
2009 06 23 12	50803.20	0.00	540.43	0.00	32.91	32.91	2350.30
2009 06 24 12	50803.20	0.56	417.43	0.00	33.13	33.13	2379.90
2009 06 25 12	50803.20	0.00	610.15	0.00	32.01	32.01	2030.02
2009 06 26 12	50803.20	0.00	606.70	0.00	32.06	32.06	1957.61
2009 06 27 12	50803.20	0.00	606.50	0.00	32.74	32.74	2038.85
2009 06 28 12	50803.20	0.00	510.82	0.00	34.17	34.17	2230.48
2009 06 29 12	50803.20	4.73	498.82	0.00	33.31	33.31	2384.93
2009 06 30 12	50803.20	0.12	422.57	0.00	29.23	29.23	1558.12
2009 07 01 12	50667.44	0.00	621.57	0.00	32.79	32.79	1635.92
2009 07 02 12	50523.07	0.85	616.14	0.00	32.94	32.94	1651.45
2009 07 03 12	50457.60	0.04	567.33	0.00	33.02	33.02	1998.82
2009 07 04 12	50457.60	0.00	607.10	0.00	33.38	33.38	2116.53
2009 07 05 12	50457.60	0.54	441.81	0.00	32.56	32.56	2339.28
2009 07 06 12	50457.60	22.06	364.62	0.00	33.04	33.04	2399.54
2009 07 07 12	50457.60	0.05	453.10	0.00	31.35	31.35	2325.95
2009 07 08 12	50457.60	6.83	453.39	0.00	31.74	31.74	2232.24
2009 07 09 12	50457.60	0.05	567.34	0.00	33.71	33.71	2175.52
2009 07 10 12	50457.60	0.00	592.83	0.00	34.41	34.41	2213.45
2009 07 11 12	50177.46	0.00	577.58	0.00	32.71	32.71	2071.20
2009 07 12 12	50112.00	0.00	559.95	0.00	33.15	33.15	2006.12
2009 07 13 12	50112.00	0.00	614.81	0.00	34.35	34.35	1933.46
2009 07 14 12	50112.00	0.00	613.53	0.00	34.00	34.00	2084.46
2009 07 15 12	50112.00	0.00	607.09	0.00	33.38	33.38	2165.11
2009 07 16 12	50112.00	0.01	608.93	0.00	33.70	33.70	2238.87
2009 07 17 12	49976.23	24.59	466.33	0.00	32.97	32.97	2199.34
2009 07 18 12	49766.40	2.53	540.83	0.00	31.26	31.26	1771.38
2009 07 19 12	49766.40	0.00	609.40	0.00	28.43	28.43	1404.38
2009 07 20 12	49766.40	0.36	565.72	0.00	30.65	30.65	1772.96
2009 07 21 12	49766.40	7.70	486.03	0.00	31.36	31.36	2148.80
2009 07 22 12	49630.64	8.18	538.60	0.00	31.83	31.83	2200.32
2009 07 23 12	49420.80	0.35	508.39	0.00	29.39	29.39	1712.63
2009 07 24 12	49420.80	0.00	626.29	0.00	30.17	30.17	1441.68
2009 07 25 12	49420.80	0.01	576.98	0.00	31.83	31.83	1766.09
2009 07 26 12	49420.80	13.49	517.95	0.00	33.11	33.11	2048.29
2009 07 27 12	49075.20	9.89	277.80	0.00	31.69	31.69	2207.74
2009 07 28 12	49075.20	48.37	496.79	0.00	31.78	31.78	2337.24
2009 07 29 12	49075.20	0.84	498.34	0.00	31.92	31.92	2446.71
2009 07 30 12	49075.20	23.99	413.19	0.00	32.20	32.20	2446.93
2009 07 31 12	48795.07	0.44	399.72	0.00	33.04	33.04	2436.61
2009 08 01 12	48729.60	1.28	442.21	0.00	33.77	33.77	2361.83
2009 08 02 12	48729.60	18.54	475.13	0.00	32.61	32.61	2194.09
2009 08 03 12	48729.60	0.09	584.91	0.00	32.29	32.29	1785.53
2009 08 04 12	48384.00	0.00	587.12	0.00	31.10	31.10	1710.85
2009 08 05 12	48384.00	0.01	581.62	0.00	31.82	31.82	1989.34
2009 08 06 12	48384.00	3.50	476.94	0.00	32.94	32.94	2192.48
2009 08 07 12	48384.00	0.12	521.93	0.00	32.17	32.17	2109.73
2009 08 08 12	48038.40	0.00	441.33	0.00	32.31	32.31	2313.80
2009 08 09 12	48038.40	0.79	456.80	0.00	32.18	32.18	2444.08
2009 08 10 12	48038.40	0.02	504.92	0.00	32.47	32.47	2420.95
2009 08 11 12	47692.80	0.31	477.65	0.00	32.86	32.86	2233.88
2009 08 12 12	47692.80	1.20	527.13	0.00	33.41	33.41	2103.39
2009 08 13 12	47692.80	0.00	543.92	0.00	29.72	29.72	1715.39
2009 08 14 12	47692.80	0.00	533.22	0.00	30.53	30.53	1905.55
2009 08 15 12	47347.20	0.00	540.63	0.00	32.76	32.76	2287.28
2009 08 16 12	47347.20	0.00	359.96	0.00	30.29	30.29	2632.99
2009 08 17 12	47347.20	1.26	371.93	0.00	31.88	31.88	2667.47
2009 08 18 12	47001.60	6.98	448.42	0.00	32.06	32.06	2435.39
2009 08 19 12	47001.60	2.11	505.90	0.00	31.97	31.97	2383.87
2009 08 20 12	47001.60	3.00	469.06	0.00	32.17	32.17	2484.14
2009 08 21 12	46656.00	0.02	455.88	0.00	32.42	32.42	2469.97
2009 08 22 12	46656.00	0.00	498.71	0.00	29.43	29.43	1644.08
