  46.38
 258.00
  141870679
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2009 05 03 12	51494.40	2.54	434.68	0.00	9.10	9.10	965.97
2009 05 04 12	51494.40	14.71	281.85	0.00	9.40	9.40	1034.97
2009 05 05 12	51840.00	50.98	247.10	0.00	9.41	9.41	1057.68
2009 05 06 12	51840.00	51.35	229.20	0.00	8.29	8.29	1005.63
2009 05 07 12	52149.64	11.42	360.55	0.00	6.72	6.72	856.74
2009 05 08 12	52185.60	2.13	513.04	0.00	8.05	8.05	877.89
2009 05 09 12	52352.65	0.00	569.72	0.00	8.86	8.86	958.83
2009 05 10 12	52531.20	1.18	407.13	0.00	9.29	9.29	1034.21
2009 05 11 12	52531.20	2.65	292.11	0.00	9.85	9.85	1132.43
2009 05 12 12	52876.80	11.40	409.03	0.00	6.88	6.88	848.04
2009 05 13 12	52876.80	16.43	256.22	0.00	6.44	6.44	837.90
2009 05 14 12	53222.40	17.78	372.38	0.00	9.44	9.44	1069.29
2009 05 15 12	53222.40	0.00	569.38	0.00	9.03	9.03	913.14
2009 05 16 12	53532.04	0.00	484.32	0.00	13.33	13.33	1065.78
2009 05 17 12	53568.00	0.00	535.96	0.00	14.85	14.85	1230.31
2009 05 18 12	53568.00	0.00	365.09	0.00	11.38	11.38	1227.31
2009 05 19 12	53913.60	10.22	347.25	0.00	8.86	8.86	1030.71
2009 05 20 12	53913.60	0.97	549.70	0.00	8.89	8.89	929.97
2009 05 21 12	54080.65	0.00	554.79	0.00	10.02	10.02	1015.12
2009 05 22 12	54259.20	0.00	575.84	0.00	10.20	10.20	1091.77
2009 05 23 12	54259.20	0.00	578.10	0.00	9.71	9.71	1064.81
2009 05 24 12	54568.84	0.00	577.87	0.00	9.55	9.55	1051.83
2009 05 25 12	54604.80	0.00	560.47	0.00	9.81	9.81	1057.45
2009 05 26 12	54604.80	0.53	335.17	0.00	10.47	10.47	1113.61
2009 05 27 12	54914.43	0.00	463.12	0.00	10.48	10.48	1062.57
2009 05 28 12	54950.40	0.00	570.29	0.00	12.73	12.73	1128.45
2009 05 29 12	54950.40	0.00	571.16	0.00	16.26	16.26	1388.13
2009 05 30 12	55117.45	0.00	564.69	0.00	14.01	14.01	1309.25
2009 05 31 12	55296.00	0.00	565.43	0.00	14.79	14.79	1320.77
2009 06 01 12	55296.00	0.00	472.54	0.00	14.43	14.43	1354.80
2009 06 02 12	55296.00	0.29	365.92	0.00	14.93	14.93	1442.88
2009 06 03 12	55463.06	0.00	458.14	0.00	19.07	19.07	1608.60
2009 06 04 12	55641.60	0.00	507.02	0.00	19.65	19.65	1652.01
2009 06 05 12	55641.60	0.59	495.66	0.00	14.49	14.49	1420.95
2009 06 06 12	55641.60	1.39	510.27	0.00	12.71	12.71	1311.78
2009 06 07 12	55641.60	0.06	497.47	0.00	12.27	12.27	1264.66
2009 06 08 12	55951.23	0.00	510.89	0.00	12.47	12.47	1237.09
2009 06 09 12	55987.20	0.00	510.62	0.00	12.65	12.65	1283.70
2009 06 10 12	55987.20	0.49	502.77	0.00	12.75	12.75	1301.44
2009 06 11 12	55987.20	0.00	478.96	0.00	12.43	12.43	1279.91
2009 06 12 12	55987.20	0.00	484.14	0.00	12.88	12.88	1311.35
2009 06 13 12	55987.20	0.05	462.55	0.00	13.21	13.21	1349.19
2009 06 14 12	55987.20	0.00	509.70	0.00	12.90	12.90	1307.22
2009 06 15 12	55993.23	0.00	506.37	0.00	12.47	12.47	1246.82
2009 06 16 12	56154.25	0.00	449.28	0.00	13.77	13.77	1348.33
2009 06 17 12	56296.84	0.00	247.42	0.00	14.47	14.47	1462.14
2009 06 18 12	56332.80	0.33	392.76	0.00	14.49	14.49	1461.20
2009 06 19 12	56332.80	8.47	258.90	0.00	13.16	13.16	1354.06
2009 06 20 12	56332.80	0.63	413.87	0.00	12.30	12.30	1257.94
2009 06 21 12	56332.80	0.00	479.52	0.00	12.09	12.09	1159.14
2009 06 22 12	56332.80	2.74	500.77	0.00	11.99	11.99	1175.60
2009 06 23 12	56332.80	0.00	472.54	0.00	12.41	12.41	1193.43
2009 06 24 12	56332.80	0.38	380.85	0.00	13.10	13.10	1276.83
2009 06 25 12	56332.80	2.53	312.00	0.00	13.16	13.16	1362.62
2009 06 26 12	56296.84	0.00	513.52	0.00	12.34	12.34	1127.21
2009 06 27 12	56154.25	0.00	514.08	0.00	12.60	12.60	1125.87
2009 06 28 12	55993.23	0.00	515.08	0.00	12.95	12.95	1210.38
2009 06 29 12	55987.20	0.00	521.83	0.00	12.19	12.19	1170.24
2009 06 30 12	55987.20	0.00	523.92	0.00	12.27	12.27	1169.33
2009 07 01 12	55987.20	0.00	497.55	0.00	14.65	14.65	1273.36
2009 07 02 12	55987.20	0.00	500.23	0.00	17.25	17.25	1373.04
2009 07 03 12	55987.20	0.00	492.36	0.00	17.17	17.17	1451.22
2009 07 04 12	55987.20	0.00	476.01	0.00	15.44	15.44	1431.80
2009 07 05 12	55647.64	0.00	443.49	0.00	15.43	15.43	1466.00
2009 07 06 12	55641.60	2.50	396.38	0.00	12.58	12.58	1291.00
2009 07 07 12	55641.60	0.07	436.27	0.00	11.90	11.90	1200.71
2009 07 08 12	55641.60	1.96	231.22	0.00	11.76	11.76	1227.71
2009 07 09 12	55641.60	0.00	451.55	0.00	14.32	14.32	1346.27
2009 07 10 12	55302.04	0.05	464.54	0.00	16.02	16.02	1466.18
2009 07 11 12	55296.00	0.17	433.68	0.00	16.63	16.63	1586.74
2009 07 12 12	55296.00	5.96	315.03	0.00	13.31	13.31	1406.93
2009 07 13 12	55296.00	2.07	417.79	0.00	12.94	12.94	1333.26
2009 07 14 12	54950.40	0.00	487.63	0.00	12.89	12.89	1277.93
2009 07 15 12	54950.40	0.00	468.15	0.00	14.31	14.31	1396.31
2009 07 16 12	54950.40	0.00	479.80	0.00	15.88	15.88	1522.56
2009 07 17 12	54610.84	0.00	479.58	0.00	17.21	17.21	1635.54
2009 07 18 12	54604.80	0.00	478.05	0.00	15.76	15.76	1505.61
2009 07 19 12	54604.80	0.00	481.46	0.00	13.91	13.91	1324.62
2009 07 20 12	54265.23	0.00	462.08	0.00	16.17	16.17	1497.05
2009 07 21 12	54259.20	0.00	476.03	0.00	16.81	16.81	1600.71
2009 07 22 12	54259.20	0.00	478.41	0.00	14.40	14.40	1424.59
2009 07 23 12	53913.60	0.30	481.10	0.00	13.61	13.61	1347.58
2009 07 24 12	53913.60	0.00	473.41	0.00	14.09	14.09	1394.30
2009 07 25 12	53877.64	0.00	466.95	0.00	16.48	16.48	1611.01
2009 07 26 12	53568.00	0.00	466.79	0.00	16.74	16.74	1674.08
2009 07 27 12	53568.00	0.00	465.72	0.00	19.63	19.63	1941.45
2009 07 28 12	53222.40	0.00	467.84	0.00	23.57	23.57	2285.56
2009 07 29 12	53222.40	0.00	468.41	0.00	23.80	23.80	2286.62
2009 07 30 12	53043.85	0.00	468.61	0.00	19.01	19.01	1827.07
2009 07 31 12	52876.80	0.00	471.50	0.00	16.74	16.74	1623.55
2009 08 01 12	52876.80	0.00	478.56	0.00	16.80	16.80	1600.25
2009 08 02 12	52531.20	0.00	483.41	0.00	15.75	15.75	1522.82
2009 08 03 12	52531.20	0.00	485.42	0.00	14.51	14.51	1401.78
2009 08 04 12	52185.60	0.00	478.87	0.00	14.05	14.05	1355.02
2009 08 05 12	52185.60	0.00	480.20	0.00	13.48	13.48	1311.96
2009 08 06 12	51840.00	0.00	450.52	0.00	13.14	13.14	1287.39
2009 08 07 12	51840.00	0.17	473.66	0.00	13.75	13.75	1332.45
2009 08 08 12	51494.40	0.49	280.24	0.00	13.11	13.11	1334.53
2009 08 09 12	51494.40	0.16	272.89	0.00	15.42	15.42	1564.29
2009 08 10 12	51148.80	0.00	265.75	0.00	13.80	13.80	1385.76
2009 08 11 12	51148.80	9.67	327.57	0.00	16.10	16.10	1584.27
2009 08 12 12	50803.20	16.48	200.69	0.00	16.39	16.39	1547.58
2009 08 13 12	50803.20	0.00	442.68	0.00	13.56	13.56	1262.07
2009 08 14 12	50457.60	0.58	446.63	0.00	13.78	13.78	1300.16
2009 08 15 12	50457.60	0.20	458.95	0.00	12.89	12.89	1246.68
2009 08 16 12	50112.00	0.00	463.68	0.00	13.69	13.69	1305.31
2009 08 17 12	50112.00	0.00	455.08	0.00	16.14	16.14	1473.97
2009 08 18 12	49766.40	0.00	456.06	0.00	17.83	17.83	1571.39
2009 08 19 12	49766.40	0.00	442.82	0.00	19.99	19.99	1771.99
2009 08 20 12	49420.80	0.00	447.26	0.00	16.83	16.83	1629.05
2009 08 21 12	49420.80	0.23	334.20	0.00	14.22	14.22	1417.31
2009 08 22 12	49075.20	0.00	416.67	0.00	13.81	13.81	1305.88
2009 08 23 12	48735.64	0.09	447.82	0.00	12.87	12.87	1223.21
2009 08 24 12	48729.60	0.00	456.84	0.00	13.17	13.17	1212.08
2009 08 25 12	48384.00	0.83	359.56	0.00	13.70	13.70	1331.67
2009 08 26 12	48384.00	0.00	446.03	0.00	13.92	13.92	1156.31
2009 08 27 12	48038.40	0.00	452.87	0.00	16.21	16.21	1247.73
2009 08 28 12	48038.40	2.53	381.10	0.00	15.99	15.99	1235.78
2009 08 29 12	47692.80	4.69	288.15	0.00	15.27	15.27	1450.19
2009 08 30 12	47692.80	0.92	431.57	0.00	15.23	15.23	1456.96
2009 08 31 12	47347.20	0.00	437.75	0.00	15.01	15.01	1449.63
2009 09 01 12	47001.60	0.01	400.26	0.00	13.37	13.37	1303.14
2009 09 02 12	47001.60	0.01	431.58	0.00	13.77	13.77	1252.82
2009 09 03 12	46656.00	3.07	330.23	0.00	13.60	13.60	1339.82
2009 09 04 12	46656.00	0.02	386.82	0.00	14.84	14.84	1275.80
2009 09 05 12	46310.40	5.12	264.57	0.00	14.10	14.10	1341.72
2009 09 06 12	46274.43	47.70	219.73	0.00	12.36	12.36	1315.42
2009 09 07 12	45964.80	6.94	290.32	0.00	13.06	13.06	1345.31
2009 09 08 12	45619.20	0.00	369.36	0.00	12.19	12.19	1107.60
2009 09 09 12	45619.20	0.36	228.49	0.00	14.91	14.91	1248.17
2009 09 10 12	45273.60	0.06	377.78	0.00	15.33	15.33	1429.57
2009 09 11 12	45273.60	0.00	418.96	0.00	18.20	18.20	1428.01
2009 09 12 12	44928.00	0.00	415.40	0.00	17.36	17.36	1475.56
2009 09 13 12	44582.40	0.03	349.70	0.00	15.31	15.31	1483.03
2009 09 14 12	44582.40	0.53	223.25	0.00	14.72	14.72	1482.60
2009 09 15 12	44236.80	0.45	361.30	0.00	16.91	16.91	1546.22
2009 09 16 12	44236.80	2.73	225.33	0.00	15.64	15.64	1430.64
2009 09 17 12	43891.20	0.20	373.90	0.00	14.61	14.61	1354.91
2009 09 18 12	43545.60	0.00	394.38	0.00	15.43	15.43	1113.10
2009 09 19 12	43545.60	14.99	352.88	0.00	15.27	15.27	1422.36
2009 09 20 12	43200.00	0.12	400.71	0.00	12.69	12.69	1176.42
2009 09 21 12	43200.00	0.00	386.08	0.00	15.68	15.68	1065.69
2009 09 22 12	42854.40	0.00	401.41	0.00	19.92	19.92	986.54
2009 09 23 12	42854.40	0.00	393.51	0.00	17.35	17.35	1133.20
2009 09 24 12	42508.80	0.00	387.66	0.00	13.89	13.89	1321.83
2009 09 25 12	42163.20	0.00	388.58	0.00	12.83	12.83	1201.05
2009 09 26 12	42163.20	0.00	387.22	0.00	13.32	13.32	1197.75
2009 09 27 12	41817.60	0.00	385.88	0.00	12.53	12.53	1098.23
2009 09 28 12	41817.60	2.08	309.81	0.00	12.27	12.27	1097.26
2009 09 29 12	41472.00	14.63	230.38	0.00	10.78	10.78	1189.44
2009 09 30 12	41126.40	7.82	291.34	0.00	10.33	10.33	1074.17
2009 10 01 12	41126.40	4.92	141.31	0.00	10.62	10.62	1155.47
2009 10 02 12	40780.80	5.78	334.64	0.00	10.31	10.31	1077.86
2009 10 03 12	40780.80	0.96	268.85	0.00	8.12	8.12	898.68
2009 10 04 12	40435.20	0.00	371.37	0.00	9.75	9.75	841.54
2009 10 05 12	40125.57	0.00	372.58	0.00	10.37	10.37	755.17
2009 10 06 12	40089.60	0.00	365.16	0.00	11.01	11.01	795.36
2009 10 07 12	39744.00	0.00	331.91	0.00	11.04	11.04	1068.74
2009 10 08 12	39744.00	0.00	354.17	0.00	10.69	10.69	1028.36
2009 10 09 12	39398.40	0.00	347.42	0.00	10.15	10.15	1041.83
2009 10 10 12	39398.40	0.00	207.31	0.00	10.13	10.13	956.58
2009 10 11 12	39052.80	0.00	326.22	0.00	10.54	10.54	692.64
2009 10 12 12	38707.20	0.00	294.54	0.00	8.57	8.57	514.28
2009 10 13 12	38707.20	5.75	119.15	0.00	8.59	8.59	799.90
2009 10 14 12	38361.60	45.37	167.25	0.00	10.16	10.16	1143.95
2009 10 15 12	38361.60	3.53	192.73	0.00	11.80	11.80	1225.26
2009 10 16 12	38016.00	5.96	179.22	0.00	15.07	15.07	1545.24
2009 10 17 12	38016.00	37.23	187.28	0.00	15.13	15.13	1583.95
2009 10 18 12	37670.40	9.20	251.95	0.00	12.40	12.40	1258.88
2009 10 19 12	37664.36	3.12	300.17	0.00	11.39	11.39	1129.05
2009 10 20 12	37324.80	0.00	295.71	0.00	9.71	9.71	1028.90
2009 10 21 12	36979.20	16.16	215.44	0.00	11.05	11.05	1146.58
2009 10 22 12	36979.20	5.91	227.57	0.00	10.50	10.50	1066.78
2009 10 23 12	36633.60	21.44	191.28	0.00	12.14	12.14	1253.57
2009 10 24 12	36633.60	0.01	260.18	0.00	9.29	9.29	1002.50
2009 10 25 12	36288.00	5.14	111.15	0.00	8.72	8.72	884.51
2009 10 26 12	36288.00	49.10	152.69	0.00	10.22	10.22	1122.14
2009 10 27 12	35942.40	9.69	253.00	0.00	7.85	7.85	914.26
2009 10 28 12	35942.40	2.24	236.53	0.00	7.04	7.04	860.80
2009 10 29 12	35596.80	18.93	130.84	0.00	9.30	9.30	1066.36
2009 10 30 12	35596.80	2.26	246.85	0.00	12.17	12.17	1309.11
2009 10 31 12	35251.20	33.10	208.48	0.00	11.18	11.18	1174.61
2009 11 01 12	35251.20	0.04	267.06	0.00	7.55	7.55	856.71
2009 11 02 12	34905.60	0.01	282.20	0.00	7.61	7.61	800.59
2009 11 03 12	34905.60	0.27	230.55	0.00	7.88	7.88	819.45
2009 11 04 12	34560.00	0.00	264.42	0.00	9.18	9.18	778.70
2009 11 05 12	34560.00	14.69	134.77	0.00	11.02	11.02	1138.97
2009 11 06 12	34214.40	36.88	176.26	0.00	9.39	9.39	1050.33
2009 11 07 12	34214.40	37.21	164.43	0.00	7.97	7.97	975.01
2009 11 08 12	33868.80	21.44	204.90	0.00	7.78	7.78	941.54
2009 11 09 12	33868.80	14.12	79.02	0.00	8.71	8.71	1024.91
2009 11 10 12	33523.20	28.87	183.36	0.00	7.77	7.77	940.16
2009 11 11 12	33523.20	11.75	189.95	0.00	6.88	6.88	876.92
2009 11 12 12	33356.15	13.93	128.10	0.00	5.74	5.74	835.80
2009 11 13 12	33177.60	20.04	183.94	0.00	6.01	6.01	836.44
2009 11 14 12	33177.60	3.17	201.67	0.00	4.89	4.89	744.60
2009 11 15 12	32832.00	23.28	106.42	0.00	7.90	7.90	973.19
2009 11 16 12	32832.00	38.26	82.07	0.00	9.77	9.77	1125.02
2009 11 17 12	32522.37	48.81	100.21	0.00	8.38	8.38	1020.62
2009 11 18 12	32486.40	10.33	143.25	0.00	5.60	5.60	804.76
2009 11 19 12	32486.40	76.06	93.84	0.00	8.66	8.66	1049.14
2009 11 20 12	32140.80	34.47	155.25	0.00	8.98	8.98	1036.37
2009 11 21 12	32140.80	11.33	85.92	0.00	6.04	6.04	843.52
2009 11 22 12	32134.77	53.89	146.60	0.00	6.28	6.28	860.37
2009 11 23 12	31795.20	0.08	73.21	0.00	6.32	6.32	877.30
2009 11 24 12	31795.20	15.03	82.46	0.00	9.31	9.31	1092.09
2009 11 25 12	31789.16	0.00	184.38	0.00	9.82	9.82	1073.84
2009 11 26 12	31449.60	26.71	53.67	0.00	8.43	8.43	1037.73
2009 11 27 12	31449.60	23.53	222.03	0.00	7.50	7.50	964.50
2009 11 28 12	31449.60	0.61	57.07	0.00	5.89	5.89	860.71
2009 11 29 12	31104.00	0.03	146.99	0.00	8.36	8.36	1015.54
2009 11 30 12	31104.00	0.11	162.61	0.00	6.96	6.96	916.61
2009 12 01 12	31104.00	0.88	223.88	0.00	5.26	5.26	825.17
2009 12 02 12	31097.97	0.00	226.04	0.00	3.73	3.73	639.15
2009 12 03 12	30758.40	0.00	231.29	0.00	3.26	3.26	514.67
2009 12 04 12	30758.40	0.00	226.38	0.00	3.05	3.05	595.80
2009 12 05 12	30758.40	0.00	222.33	0.00	1.33	1.33	549.71
2009 12 06 12	30758.40	0.00	202.51	0.00	-0.10	-0.10	382.27
2009 12 07 12	30752.37	0.00	225.96	0.00	-4.19	-4.19	231.15
2009 12 08 12	30412.80	0.00	226.32	0.00	-6.18	-6.18	199.60
2009 12 09 12	30412.80	0.00	220.24	0.00	-6.31	-6.31	232.17
2009 12 10 12	30412.80	0.00	219.63	0.00	-4.92	-4.92	295.24
2009 12 11 12	30412.80	0.00	216.41	0.00	-3.74	-3.74	344.61
2009 12 12 12	30412.80	0.01	205.61	0.00	-2.35	-2.35	440.05
2009 12 13 12	30412.80	0.00	89.99	0.00	0.29	0.29	572.10
2009 12 14 12	30406.77	6.84	143.35	0.00	2.90	2.90	707.02
2009 12 15 12	30245.75	55.14	77.85	0.00	6.81	6.81	957.99
2009 12 16 12	30103.16	5.18	74.89	0.00	8.92	8.92	1058.93
2009 12 17 12	30067.20	1.58	92.25	0.00	8.15	8.15	1021.45
2009 12 18 12	30067.20	0.36	96.98	0.00	9.47	9.47	1083.92
2009 12 19 12	30067.20	14.39	66.14	0.00	8.99	8.99	1074.78
2009 12 20 12	30067.20	21.23	98.19	0.00	10.52	10.52	1197.52
2009 12 21 12	30067.20	24.60	155.41	0.00	7.98	7.98	1020.85
2009 12 22 12	30067.20	5.72	189.12	0.00	2.99	2.99	679.65
2009 12 23 12	30067.20	0.09	189.03	0.00	2.20	2.20	642.21
2009 12 24 12	30067.20	0.00	201.90	0.00	1.52	1.52	571.87
2009 12 25 12	30103.16	0.00	211.87	0.00	3.01	3.01	506.86
2009 12 26 12	30245.75	0.00	211.74	0.00	3.54	3.54	485.40
2009 12 27 12	30245.75	0.00	165.42	0.00	2.51	2.51	521.34
2009 12 28 12	30412.80	0.02	140.92	0.00	5.04	5.04	695.56
2009 12 29 12	30412.80	4.66	156.60	0.00	2.80	2.80	651.74
2009 12 30 12	30412.80	14.99	79.21	0.00	4.35	4.35	742.87
2009 12 31 12	30412.80	25.19	74.32	0.00	3.86	3.86	725.23
2010 01 01 12	30412.80	34.90	86.59	0.00	7.26	7.26	950.67
2010 01 02 12	30412.80	25.59	95.80	0.00	6.40	6.40	889.04
2010 01 03 12	30448.77	2.95	83.28	0.00	5.37	5.37	839.64
2010 01 04 12	30758.40	26.40	62.47	0.00	7.29	7.29	956.38
2010 01 05 12	30758.40	8.82	54.92	0.00	9.47	9.47	1135.18
2010 01 06 12	30758.40	11.33	86.13	0.00	9.30	9.30	1098.57
2010 01 07 12	30758.40	0.00	192.85	0.00	7.06	7.06	790.21
2010 01 08 12	30936.95	22.83	62.47	0.00	7.36	7.36	932.06
2010 01 09 12	31104.00	11.46	178.17	0.00	9.92	9.92	1137.23
2010 01 10 12	31104.00	0.09	201.42	0.00	9.79	9.79	1044.66
2010 01 11 12	31104.00	29.84	81.70	0.00	10.99	10.99	1207.85
2010 01 12 12	31282.55	31.77	129.32	0.00	9.88	9.88	1158.29
2010 01 13 12	31449.60	20.88	113.28	0.00	9.07	9.07	1099.18
2010 01 14 12	31449.60	18.34	76.58	0.00	7.12	7.12	948.63
2010 01 15 12	31485.56	48.82	71.63	0.00	8.69	8.69	1016.85
2010 01 16 12	31795.20	0.33	181.99	0.00	5.16	5.16	841.98
2010 01 17 12	31795.20	10.71	81.34	0.00	7.53	7.53	992.63
2010 01 18 12	31831.16	27.58	224.59	0.00	8.20	8.20	1002.58
2010 01 19 12	32140.80	2.84	138.08	0.00	8.40	8.40	929.70
2010 01 20 12	32140.80	2.71	194.74	0.00	7.68	7.68	949.08
2010 01 21 12	32319.35	1.22	160.96	0.00	7.17	7.17	867.82
2010 01 22 12	32486.40	1.37	130.78	0.00	5.94	5.94	798.99
2010 01 23 12	32486.40	2.15	162.07	0.00	6.15	6.15	856.36
2010 01 24 12	32832.00	21.64	82.27	0.00	4.86	4.86	779.99
2010 01 25 12	32832.00	10.72	79.87	0.00	6.51	6.51	907.13
2010 01 26 12	32867.96	2.85	193.90	0.00	5.82	5.82	839.20
2010 01 27 12	33177.60	0.01	225.21	0.00	4.81	4.81	762.46
2010 01 28 12	33177.60	1.22	106.07	0.00	6.80	6.80	812.16
2010 01 29 12	33523.20	1.79	93.59	0.00	7.67	7.67	836.30
2010 01 30 12	33523.20	1.09	111.98	0.00	7.74	7.74	977.88
2010 01 31 12	33868.80	5.88	148.80	0.00	7.04	7.04	948.37
2010 02 01 12	33868.80	7.23	76.19	0.00	5.38	5.38	819.26
2010 02 02 12	34047.35	1.01	259.10	0.00	7.42	7.42	947.67
2010 02 03 12	34214.40	5.86	165.26	0.00	6.99	6.99	882.65
2010 02 04 12	34250.36	8.03	138.42	0.00	7.16	7.16	934.32
2010 02 05 12	34560.00	9.91	257.59	0.00	8.59	8.59	982.30
2010 02 06 12	34560.00	3.77	177.06	0.00	7.87	7.87	870.20
2010 02 07 12	34905.60	0.83	193.36	0.00	7.03	7.03	927.40
2010 02 08 12	34905.60	0.06	247.62	0.00	5.93	5.93	822.57
2010 02 09 12	35251.20	0.02	307.69	0.00	4.91	4.91	713.88
2010 02 10 12	35251.20	11.17	128.37	0.00	4.61	4.61	736.01
2010 02 11 12	35596.80	8.70	94.89	0.00	7.32	7.32	974.36
2010 02 12 12	35632.77	46.37	156.11	0.00	7.88	7.88	992.37
2010 02 13 12	35942.40	6.20	125.25	0.00	7.37	7.37	948.33
2010 02 14 12	36120.94	27.32	201.83	0.00	8.92	8.92	1050.39
2010 02 15 12	36288.00	0.18	262.94	0.00	6.47	6.47	817.86
2010 02 16 12	36627.57	21.37	292.62	0.00	8.88	8.88	1027.10
2010 02 17 12	36633.60	1.15	343.61	0.00	5.80	5.80	766.27
2010 02 18 12	36979.20	0.00	343.58	0.00	6.58	6.58	687.26
2010 02 19 12	36979.20	0.00	345.90	0.00	6.69	6.69	648.40
2010 02 20 12	37324.80	0.00	349.80	0.00	5.32	5.32	585.51
2010 02 21 12	37324.80	0.00	358.42	0.00	4.38	4.38	532.19
2010 02 22 12	37670.40	0.00	362.57	0.00	4.28	4.28	480.27
2010 02 23 12	37670.40	8.07	129.07	0.00	4.76	4.76	642.89
2010 02 24 12	38016.00	14.12	123.63	0.00	6.59	6.59	930.91
2010 02 25 12	38051.96	9.81	307.96	0.00	7.26	7.26	877.59
2010 02 26 12	38361.60	22.10	161.27	0.00	8.62	8.62	1005.04
2010 02 27 12	38707.20	19.82	208.92	0.00	8.45	8.45	1044.11
2010 02 28 12	38707.20	0.01	214.71	0.00	7.05	7.05	925.11
2010 03 01 12	39052.80	0.00	302.28	0.00	8.32	8.32	954.30
2010 03 02 12	39052.80	1.22	291.32	0.00	9.19	9.19	995.05
2010 03 03 12	39398.40	1.53	369.74	0.00	6.88	6.88	874.80
2010 03 04 12	39398.40	0.06	385.98	0.00	5.61	5.61	780.86
2010 03 05 12	39744.00	0.00	361.29	0.00	7.00	7.00	824.95
2010 03 06 12	40089.60	0.00	401.51	0.00	7.28	7.28	779.54
2010 03 07 12	40089.60	0.40	338.35	0.00	6.81	6.81	814.15
2010 03 08 12	40435.20	2.50	355.58	0.00	5.41	5.41	749.46
2010 03 09 12	40435.20	2.84	191.27	0.00	3.19	3.19	647.53
2010 03 10 12	40780.80	9.33	260.97	0.00	4.71	4.71	733.17
2010 03 11 12	41126.40	25.80	138.00	0.00	5.74	5.74	815.38
2010 03 12 12	41126.40	41.33	254.14	0.00	6.27	6.27	865.99
2010 03 13 12	41472.00	17.10	314.18	0.00	5.16	5.16	769.33
2010 03 14 12	41472.00	0.11	204.87	0.00	5.33	5.33	753.12
2010 03 15 12	41817.60	0.71	237.17	0.00	7.94	7.94	866.90
2010 03 16 12	41817.60	1.52	221.58	0.00	10.15	10.15	1017.86
2010 03 17 12	42163.20	8.57	395.00	0.00	6.99	6.99	818.90
2010 03 18 12	42508.80	0.00	452.59	0.00	5.21	5.21	666.49
2010 03 19 12	42508.80	0.00	460.93	0.00	6.55	6.55	659.38
2010 03 20 12	42854.40	0.02	441.95	0.00	8.79	8.79	729.62
2010 03 21 12	42854.40	5.13	241.92	0.00	8.81	8.81	981.05
2010 03 22 12	43200.00	8.94	267.84	0.00	6.43	6.43	859.26
2010 03 23 12	43545.60	0.02	421.39	0.00	6.57	6.57	825.73
2010 03 24 12	43545.60	0.00	406.89	0.00	8.76	8.76	896.03
2010 03 25 12	43891.20	11.87	295.40	0.00	8.38	8.38	980.36
2010 03 26 12	43891.20	27.02	338.42	0.00	6.97	6.97	859.35
2010 03 27 12	44236.80	0.00	461.79	0.00	7.91	7.91	865.07
2010 03 28 12	44582.40	11.42	278.67	0.00	9.44	9.44	1001.21
2010 03 29 12	44582.40	58.70	232.74	0.00	7.57	7.57	948.75
2010 03 30 12	44928.00	32.61	326.36	0.00	5.20	5.20	782.36
2010 03 31 12	44928.00	7.23	330.54	0.00	4.95	4.95	734.21
2010 04 01 12	45273.60	5.01	244.31	0.00	4.55	4.55	732.01
2010 04 02 12	45273.60	31.36	222.41	0.00	5.55	5.55	811.32
2010 04 03 12	45619.20	19.80	323.21	0.00	4.67	4.67	744.45
2010 04 04 12	45964.80	8.99	264.27	0.00	5.94	5.94	781.65
2010 04 05 12	45964.80	15.93	244.89	0.00	5.77	5.77	795.60
2010 04 06 12	46310.40	20.52	287.42	0.00	6.18	6.18	813.95
2010 04 07 12	46310.40	2.41	288.64	0.00	6.85	6.85	879.47
2010 04 08 12	46656.00	13.93	335.51	0.00	6.28	6.28	829.48
2010 04 09 12	47001.60	11.76	327.83	0.00	4.97	4.97	723.64
2010 04 10 12	47001.60	0.01	466.15	0.00	5.24	5.24	641.60
2010 04 11 12	47347.20	3.87	344.84	0.00	7.88	7.88	788.87
2010 04 12 12	47347.20	8.21	201.74	0.00	8.38	8.38	923.04
2010 04 13 12	47692.80	3.26	457.30	0.00	8.49	8.49	960.40
2010 04 14 12	47692.80	0.00	510.14	0.00	6.82	6.82	779.52
2010 04 15 12	48038.40	8.09	313.59	0.00	8.01	8.01	912.52
2010 04 16 12	48348.04	0.06	448.41	0.00	9.73	9.73	978.20
2010 04 17 12	48384.00	8.11	291.35	0.00	9.97	9.97	1074.96
2010 04 18 12	48729.60	0.04	423.63	0.00	11.08	11.08	1117.75
2010 04 19 12	48729.60	0.62	404.31	0.00	12.60	12.60	1150.87
2010 04 20 12	49075.20	11.13	171.06	0.00	9.80	9.80	1147.54
2010 04 21 12	49075.20	0.24	402.00	0.00	7.97	7.97	900.66
2010 04 22 12	49420.80	0.00	519.75	0.00	7.74	7.74	890.39
2010 04 23 12	49420.80	0.01	248.25	0.00	7.15	7.15	827.53
2010 04 24 12	49766.40	8.13	320.23	0.00	6.85	6.85	840.97
2010 04 25 12	49772.43	1.40	432.26	0.00	7.87	7.87	846.15
2010 04 26 12	50112.00	10.39	299.08	0.00	10.16	10.16	959.09
2010 04 27 12	50279.06	35.77	296.47	0.00	8.81	8.81	1037.07
