  38.30
3375.00
 235588171
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2009 11 16 12	35596.80	0.00	317.10	0.00	-7.27	-7.27	186.61
2009 11 17 12	35251.20	0.00	321.22	0.00	-3.22	-3.22	209.61
2009 11 18 12	35251.20	0.00	319.43	0.00	-1.97	-1.97	198.56
2009 11 19 12	35251.20	0.00	313.82	0.00	-3.30	-3.30	229.17
2009 11 20 12	35047.94	0.00	313.28	0.00	-2.87	-2.87	224.42
2009 11 21 12	34905.60	0.00	269.96	0.00	-0.95	-0.95	200.23
2009 11 22 12	34905.60	0.00	302.26	0.00	-5.25	-5.25	220.14
2009 11 23 12	34905.60	0.00	301.65	0.00	-5.23	-5.23	242.24
2009 11 24 12	34702.34	0.00	301.90	0.00	-8.19	-8.19	203.52
2009 11 25 12	34560.00	0.00	303.64	0.00	-5.83	-5.83	231.62
2009 11 26 12	34560.00	0.00	307.18	0.00	-3.56	-3.56	224.87
2009 11 27 12	34560.00	0.00	299.17	0.00	-1.99	-1.99	189.14
2009 11 28 12	34560.00	2.52	209.47	0.00	-1.41	-1.41	258.43
2009 11 29 12	34234.52	0.07	292.15	0.00	-4.28	-4.28	302.51
2009 11 30 12	34214.40	0.00	298.27	0.00	-5.67	-5.67	229.48
2009 12 01 12	34214.40	0.00	292.23	0.00	-4.70	-4.70	203.83
2009 12 02 12	34214.40	0.00	294.22	0.00	-7.44	-7.44	230.35
2009 12 03 12	34214.40	0.00	296.84	0.00	-11.78	-11.78	180.25
2009 12 04 12	34160.73	0.00	289.73	0.00	-13.03	-13.03	133.59
2009 12 05 12	33868.80	0.33	290.55	0.00	-7.95	-7.95	142.79
2009 12 06 12	33868.80	0.99	300.87	0.00	-12.89	-12.89	164.95
2009 12 07 12	33868.80	0.03	247.98	0.00	-10.18	-10.18	219.41
2009 12 08 12	33868.80	22.34	273.58	0.00	-9.74	-9.74	231.98
2009 12 09 12	33868.80	0.00	300.58	0.00	-17.97	-17.97	104.26
2009 12 10 12	33868.80	0.00	291.56	0.00	-16.16	-16.16	83.42
2009 12 11 12	33868.80	2.87	218.99	0.00	-12.12	-12.12	109.50
2009 12 12 12	33815.13	0.00	229.79	0.00	-6.17	-6.17	313.76
2009 12 13 12	33665.54	46.71	246.88	0.00	-3.76	-3.76	353.87
2009 12 14 12	33543.32	0.00	271.93	0.00	-6.78	-6.78	283.45
2009 12 15 12	33523.20	0.00	285.57	0.00	-9.86	-9.86	184.17
2009 12 16 12	33523.20	0.00	248.94	0.00	-5.45	-5.45	193.30
2009 12 17 12	33523.20	0.00	284.42	0.00	-5.47	-5.47	193.30
2009 12 18 12	33523.20	0.00	273.13	0.00	-6.73	-6.73	233.38
2009 12 19 12	33523.20	0.00	286.86	0.00	-7.78	-7.78	248.73
2009 12 20 12	33523.20	0.00	278.95	0.00	-6.12	-6.12	189.46
2009 12 21 12	33523.20	0.00	277.22	0.00	-5.60	-5.60	225.29
2009 12 22 12	33523.20	10.94	238.43	0.00	-5.30	-5.30	298.61
2009 12 23 12	33523.20	2.17	259.83	0.00	-8.40	-8.40	263.89
2009 12 24 12	33523.20	0.00	292.80	0.00	-13.08	-13.08	175.36
2009 12 25 12	33523.20	0.00	274.30	0.00	-13.72	-13.72	135.79
2009 12 26 12	33523.20	0.00	291.90	0.00	-15.36	-15.36	138.38
2009 12 27 12	33523.20	0.00	279.58	0.00	-14.82	-14.82	130.24
2009 12 28 12	33543.32	0.66	279.06	0.00	-12.78	-12.78	150.44
2009 12 29 12	33815.13	5.68	223.48	0.00	-10.23	-10.23	205.32
2009 12 30 12	33868.80	13.07	241.80	0.00	-9.77	-9.77	231.13
2009 12 31 12	33868.80	2.16	284.21	0.00	-11.53	-11.53	192.65
2010 01 01 12	33868.80	0.55	242.28	0.00	-7.74	-7.74	211.13
2010 01 02 12	33868.80	0.15	271.52	0.00	-5.16	-5.16	270.17
2010 01 03 12	33868.80	0.00	275.77	0.00	-8.53	-8.53	198.64
2010 01 04 12	33868.80	0.00	274.39	0.00	-8.67	-8.67	182.65
2010 01 05 12	33868.80	0.00	266.77	0.00	-6.56	-6.56	174.11
2010 01 06 12	33888.92	0.00	238.89	0.00	-5.64	-5.64	211.04
2010 01 07 12	34214.40	0.00	272.10	0.00	-6.30	-6.30	301.26
2010 01 08 12	34214.40	0.00	288.69	0.00	-10.67	-10.67	149.38
2010 01 09 12	34214.40	0.00	276.79	0.00	-6.43	-6.43	164.46
2010 01 10 12	34214.40	0.00	270.16	0.00	-5.80	-5.80	253.47
2010 01 11 12	34214.40	0.00	289.91	0.00	-6.66	-6.66	236.03
2010 01 12 12	34356.74	0.00	269.09	0.00	-5.95	-5.95	196.08
2010 01 13 12	34560.00	2.93	252.88	0.00	-4.48	-4.48	236.39
2010 01 14 12	34560.00	1.33	240.71	0.00	-5.23	-5.23	322.28
2010 01 15 12	34560.00	0.00	274.26	0.00	-8.26	-8.26	220.74
2010 01 16 12	34560.00	0.00	264.37	0.00	-4.74	-4.74	192.54
2010 01 17 12	34905.60	0.00	293.28	0.00	-5.09	-5.09	240.99
2010 01 18 12	34905.60	0.67	209.58	0.00	-5.52	-5.52	302.73
2010 01 19 12	34905.60	5.57	292.69	0.00	-4.86	-4.86	320.00
2010 01 20 12	34905.60	11.23	283.83	0.00	-6.02	-6.02	311.34
2010 01 21 12	35251.20	9.02	258.73	0.00	-5.90	-5.90	309.09
2010 01 22 12	35251.20	20.04	289.59	0.00	-6.02	-6.02	302.75
2010 01 23 12	35251.20	1.94	291.38	0.00	-9.63	-9.63	220.94
2010 01 24 12	35393.54	0.00	310.01	0.00	-12.29	-12.29	172.56
2010 01 25 12	35596.80	0.00	286.26	0.00	-9.91	-9.91	198.08
2010 01 26 12	35596.80	0.00	300.90	0.00	-6.00	-6.00	274.22
2010 01 27 12	35596.80	15.82	247.74	0.00	-5.87	-5.87	304.62
2010 01 28 12	35942.40	1.25	294.58	0.00	-6.20	-6.20	325.51
2010 01 29 12	35942.40	0.00	308.89	0.00	-9.22	-9.22	243.93
2010 01 30 12	35942.40	0.00	320.03	0.00	-7.62	-7.62	259.63
2010 01 31 12	36288.00	0.00	302.28	0.00	-7.73	-7.73	285.82
2010 02 01 12	36288.00	0.00	319.80	0.00	-10.04	-10.04	199.88
2010 02 02 12	36288.00	0.00	296.42	0.00	-7.83	-7.83	206.18
2010 02 03 12	36633.60	0.00	311.61	0.00	-6.64	-6.64	262.76
2010 02 04 12	36633.60	0.00	309.37	0.00	-7.16	-7.16	239.86
2010 02 05 12	36633.60	0.00	293.98	0.00	-4.55	-4.55	298.77
2010 02 06 12	36979.20	7.94	261.25	0.00	-4.19	-4.19	370.67
2010 02 07 12	36979.20	27.47	275.81	0.00	-4.19	-4.19	375.71
2010 02 08 12	36979.20	3.23	303.73	0.00	-7.01	-7.01	308.20
2010 02 09 12	37324.80	0.00	273.05	0.00	-9.32	-9.32	244.53
2010 02 10 12	37324.80	1.26	316.67	0.00	-7.96	-7.96	266.63
2010 02 11 12	37616.73	0.07	309.13	0.00	-8.13	-8.13	269.52
2010 02 12 12	37670.40	0.00	339.00	0.00	-7.10	-7.10	264.71
2010 02 13 12	37670.40	0.00	335.49	0.00	-6.28	-6.28	253.55
2010 02 14 12	38016.00	0.00	348.22	0.00	-6.27	-6.27	275.16
2010 02 15 12	38016.00	0.00	295.96	0.00	-5.63	-5.63	283.14
2010 02 16 12	38036.12	0.00	355.06	0.00	-5.95	-5.95	308.17
2010 02 17 12	38361.60	0.00	357.42	0.00	-6.03	-6.03	276.04
2010 02 18 12	38361.60	0.04	358.35	0.00	-5.75	-5.75	287.61
2010 02 19 12	38707.20	12.51	295.80	0.00	-4.63	-4.63	307.64
2010 02 20 12	38707.20	31.81	308.34	0.00	-4.64	-4.64	317.48
2010 02 21 12	38849.54	10.77	322.04	0.00	-7.22	-7.22	262.37
2010 02 22 12	39052.80	2.29	341.12	0.00	-10.52	-10.52	202.60
2010 02 23 12	39052.80	0.00	386.53	0.00	-12.50	-12.50	152.48
2010 02 24 12	39398.40	12.97	292.10	0.00	-7.13	-7.13	196.84
2010 02 25 12	39398.40	4.01	251.28	0.00	-5.73	-5.73	316.10
2010 02 26 12	39744.00	0.39	356.49	0.00	-8.32	-8.32	231.26
2010 02 27 12	39744.00	0.10	319.95	0.00	-5.93	-5.93	240.94
2010 02 28 12	39744.00	4.64	280.91	0.00	-4.66	-4.66	323.62
2010 03 01 12	40089.60	0.04	397.20	0.00	-5.88	-5.88	324.14
2010 03 02 12	40089.60	0.00	347.66	0.00	-4.75	-4.75	293.67
2010 03 03 12	40435.20	0.60	404.10	0.00	-3.24	-3.24	345.99
2010 03 04 12	40435.20	9.71	258.69	0.00	-3.78	-3.78	310.90
2010 03 05 12	40780.80	2.11	409.33	0.00	-5.77	-5.77	286.54
2010 03 06 12	40780.80	0.00	390.73	0.00	-4.77	-4.77	273.68
2010 03 07 12	40780.80	12.98	361.97	0.00	-2.79	-2.79	332.86
2010 03 08 12	41126.40	2.46	305.16	0.00	-3.28	-3.28	362.64
2010 03 09 12	41126.40	12.84	358.96	0.00	-4.59	-4.59	319.02
2010 03 10 12	41472.00	2.70	359.83	0.00	-6.60	-6.60	272.82
2010 03 11 12	41472.00	0.00	443.90	0.00	-9.98	-9.98	197.61
2010 03 12 12	41817.60	0.00	416.31	0.00	-6.84	-6.84	207.52
2010 03 13 12	41817.60	6.84	344.45	0.00	-3.73	-3.73	273.10
2010 03 14 12	41817.60	5.42	338.88	0.00	-6.57	-6.57	280.71
2010 03 15 12	42163.20	0.00	442.56	0.00	-5.44	-5.44	322.16
2010 03 16 12	42163.20	0.00	457.27	0.00	-2.48	-2.48	320.11
2010 03 17 12	42508.80	0.00	450.26	0.00	-0.39	-0.39	248.45
2010 03 18 12	42508.80	0.00	428.13	0.00	0.36	0.36	284.64
2010 03 19 12	42854.40	2.27	448.41	0.00	-2.64	-2.64	305.37
2010 03 20 12	42854.40	0.00	469.38	0.00	-6.66	-6.66	205.59
2010 03 21 12	43200.00	0.00	468.53	0.00	-2.65	-2.65	215.96
2010 03 22 12	43200.00	0.00	463.85	0.00	0.33	0.33	268.33
2010 03 23 12	43200.00	1.09	419.22	0.00	-2.68	-2.68	284.49
2010 03 24 12	43545.60	0.00	473.07	0.00	-5.40	-5.40	253.61
2010 03 25 12	43545.60	0.00	449.44	0.00	-2.34	-2.34	234.80
2010 03 26 12	43891.20	1.94	300.12	0.00	-2.33	-2.33	276.39
2010 03 27 12	43891.20	7.08	463.52	0.00	-6.02	-6.02	239.10
2010 03 28 12	44236.80	0.00	480.06	0.00	-4.09	-4.09	218.53
2010 03 29 12	44236.80	0.00	461.80	0.00	0.75	0.75	229.25
2010 03 30 12	44582.40	0.00	462.92	0.00	3.62	3.62	255.53
2010 03 31 12	44582.40	0.00	341.96	0.00	2.91	2.91	318.99
2010 04 01 12	44582.40	8.94	409.95	0.00	-4.18	-4.18	271.26
2010 04 02 12	44928.00	2.17	415.30	0.00	-6.71	-6.71	226.49
2010 04 03 12	44928.00	0.46	420.58	0.00	-1.60	-1.60	272.89
2010 04 04 12	45273.60	0.11	431.67	0.00	-0.15	-0.15	317.44
2010 04 05 12	45273.60	2.72	223.20	0.00	0.05	0.05	322.09
2010 04 06 12	45619.20	5.66	348.86	0.00	-5.51	-5.51	219.68
2010 04 07 12	45619.20	0.02	490.30	0.00	-6.08	-6.08	226.42
2010 04 08 12	45619.20	0.00	494.62	0.00	-2.44	-2.44	235.84
2010 04 09 12	45964.80	0.00	489.41	0.00	2.00	2.00	276.49
2010 04 10 12	45964.80	0.00	476.66	0.00	2.55	2.55	320.66
2010 04 11 12	46310.40	0.00	478.83	0.00	4.63	4.63	314.41
2010 04 12 12	46310.40	0.00	404.81	0.00	3.76	3.76	316.42
2010 04 13 12	46656.00	6.42	377.38	0.00	-1.18	-1.18	294.19
2010 04 14 12	46656.00	1.45	488.86	0.00	-0.40	-0.40	288.17
2010 04 15 12	46656.00	0.00	495.62	0.00	3.36	3.36	308.77
2010 04 16 12	47001.60	0.00	440.96	0.00	6.53	6.53	319.56
2010 04 17 12	47001.60	0.00	494.56	0.00	6.07	6.07	323.55
2010 04 18 12	47347.20	0.00	485.41	0.00	7.09	7.09	321.69
2010 04 19 12	47347.20	0.00	480.63	0.00	7.80	7.80	308.66
2010 04 20 12	47550.46	0.00	483.58	0.00	6.85	6.85	404.11
2010 04 21 12	47692.80	22.70	378.73	0.00	4.70	4.70	487.88
2010 04 22 12	47692.80	0.99	416.42	0.00	-2.42	-2.42	287.99
2010 04 23 12	48038.40	3.19	294.02	0.00	-2.57	-2.57	316.59
2010 04 24 12	48038.40	0.00	493.04	0.00	0.46	0.46	344.56
2010 04 25 12	48363.88	0.00	499.85	0.00	3.20	3.20	336.11
2010 04 26 12	48384.00	0.00	509.92	0.00	3.05	3.05	338.43
2010 04 27 12	48384.00	0.00	501.88	0.00	6.37	6.37	347.59
2010 04 28 12	48729.60	0.00	443.99	0.00	6.85	6.85	390.16
2010 04 29 12	48729.60	4.92	284.69	0.00	-1.93	-1.93	270.85
2010 04 30 12	48783.27	4.26	276.48	0.00	-4.82	-4.82	258.74
2010 05 01 12	49075.20	0.00	406.12	0.00	-2.56	-2.56	311.87
2010 05 02 12	49075.20	10.73	299.54	0.00	-2.26	-2.26	287.15
2010 05 03 12	49420.80	0.00	529.40	0.00	-0.37	-0.37	287.94
2010 05 04 12	49420.80	0.00	544.30	0.00	5.36	5.36	316.94
2010 05 05 12	49420.80	0.00	533.73	0.00	6.32	6.32	333.66
2010 05 06 12	49766.40	0.00	552.13	0.00	3.47	3.47	285.88
2010 05 07 12	49766.40	0.00	558.05	0.00	-1.07	-1.07	218.36
2010 05 08 12	49766.40	0.00	537.92	0.00	4.55	4.55	280.36
2010 05 09 12	50112.00	0.00	524.89	0.00	7.05	7.05	303.69
2010 05 10 12	50112.00	0.00	504.92	0.00	4.98	4.98	334.24
2010 05 11 12	50112.00	8.85	374.38	0.00	2.56	2.56	336.00
2010 05 12 12	50457.60	6.53	369.01	0.00	0.67	0.67	395.58
2010 05 13 12	50457.60	2.30	473.91	0.00	1.12	1.12	365.24
2010 05 14 12	50457.60	0.34	489.31	0.00	3.19	3.19	351.86
2010 05 15 12	50803.20	0.00	539.92	0.00	4.11	4.11	379.45
2010 05 16 12	50803.20	0.00	533.04	0.00	7.25	7.25	397.42
2010 05 17 12	50803.20	0.00	510.38	0.00	9.53	9.53	385.83
2010 05 18 12	51006.46	11.65	425.06	0.00	6.87	6.87	420.23
2010 05 19 12	51148.80	1.32	536.71	0.00	4.58	4.58	426.09
2010 05 20 12	51148.80	0.00	546.35	0.00	7.66	7.66	410.68
2010 05 21 12	51148.80	0.00	546.61	0.00	10.04	10.04	433.19
2010 05 22 12	51494.40	0.70	507.12	0.00	7.80	7.80	319.17
2010 05 23 12	51494.40	0.00	517.79	0.00	2.51	2.51	229.92
2010 05 24 12	51494.40	0.74	411.10	0.00	1.31	1.31	280.31
2010 05 25 12	51494.40	0.00	551.43	0.00	3.47	3.47	267.13
2010 05 26 12	51840.00	0.00	470.81	0.00	7.22	7.22	301.44
2010 05 27 12	51840.00	0.00	537.99	0.00	8.81	8.81	373.31
2010 05 28 12	51840.00	0.00	548.74	0.00	9.20	9.20	439.69
2010 05 29 12	51840.00	0.00	557.73	0.00	4.76	4.76	340.38
2010 05 30 12	52043.26	0.00	562.15	0.00	4.96	4.96	279.11
2010 05 31 12	52185.60	0.00	528.91	0.00	10.24	10.24	274.23
2010 06 01 12	52185.60	0.00	408.83	0.00	11.75	11.75	342.19
2010 06 02 12	52185.60	0.00	520.45	0.00	12.43	12.43	490.30
2010 06 03 12	52185.60	0.00	535.42	0.00	13.69	13.69	472.71
2010 06 04 12	52185.60	0.00	529.83	0.00	15.74	15.74	537.64
2010 06 05 12	52511.08	1.04	529.93	0.00	17.42	17.42	675.24
2010 06 06 12	52531.20	0.00	528.97	0.00	19.14	19.14	680.49
2010 06 07 12	52531.20	0.00	533.40	0.00	19.22	19.22	620.08
2010 06 08 12	52531.20	0.00	534.30	0.00	16.93	16.93	607.46
2010 06 09 12	52531.20	0.00	496.16	0.00	16.98	16.98	581.21
2010 06 10 12	52531.20	0.00	536.80	0.00	16.32	16.32	556.58
2010 06 11 12	52531.20	4.32	469.98	0.00	10.43	10.43	368.14
2010 06 12 12	52531.20	19.50	448.20	0.00	6.91	6.91	505.80
2010 06 13 12	52584.87	6.64	368.47	0.00	5.17	5.17	553.10
2010 06 14 12	52856.68	2.17	520.15	0.00	6.27	6.27	528.98
2010 06 15 12	52876.80	0.00	543.07	0.00	11.04	11.04	460.55
2010 06 16 12	52876.80	0.00	546.20	0.00	13.23	13.23	398.95
2010 06 17 12	52876.80	0.00	554.94	0.00	9.40	9.40	292.06
2010 06 18 12	52876.80	0.00	556.71	0.00	12.05	12.05	291.72
2010 06 19 12	52876.80	0.00	559.32	0.00	13.27	13.27	230.44
2010 06 20 12	52876.80	0.00	559.80	0.00	12.65	12.65	229.43
2010 06 21 12	52876.80	0.00	554.43	0.00	12.56	12.56	270.07
2010 06 22 12	52876.80	0.00	552.18	0.00	12.61	12.61	273.79
2010 06 23 12	52876.80	0.00	549.37	0.00	14.24	14.24	337.75
2010 06 24 12	52876.80	0.00	556.36	0.00	16.58	16.58	272.62
2010 06 25 12	52876.80	0.00	531.98	0.00	16.55	16.55	250.42
2010 06 26 12	52876.80	0.00	541.46	0.00	16.04	16.04	443.83
2010 06 27 12	52876.80	0.00	546.45	0.00	15.89	15.89	381.34
2010 06 28 12	52856.68	0.00	548.73	0.00	16.44	16.44	372.98
2010 06 29 12	52734.46	0.33	464.22	0.00	18.76	18.76	411.23
2010 06 30 12	52584.87	0.86	483.25	0.00	18.48	18.48	521.88
2010 07 01 12	52531.20	0.04	504.26	0.00	17.75	17.75	493.24
2010 07 02 12	52531.20	0.00	506.74	0.00	17.39	17.39	377.54
2010 07 03 12	52531.20	0.00	514.68	0.00	15.99	15.99	291.93
2010 07 04 12	52531.20	0.00	508.55	0.00	13.34	13.34	330.69
2010 07 05 12	52531.20	0.00	517.69	0.00	12.04	12.04	320.21
2010 07 06 12	52531.20	0.00	507.84	0.00	16.14	16.14	335.55
2010 07 07 12	52531.20	0.08	503.71	0.00	16.55	16.55	383.89
2010 07 08 12	52239.27	0.01	504.58	0.00	16.79	16.79	355.85
2010 07 09 12	52185.60	0.22	386.31	0.00	18.16	18.16	488.40
2010 07 10 12	52185.60	2.66	371.99	0.00	17.87	17.87	611.60
2010 07 11 12	52185.60	1.95	416.42	0.00	18.14	18.14	602.92
2010 07 12 12	52185.60	0.52	488.27	0.00	19.19	19.19	630.91
2010 07 13 12	52165.48	0.08	416.69	0.00	19.95	19.95	700.12
2010 07 14 12	51840.00	0.21	499.31	0.00	19.07	19.07	610.23
2010 07 15 12	51840.00	0.00	504.27	0.00	19.93	19.93	465.18
2010 07 16 12	51840.00	0.00	439.13	0.00	20.53	20.53	397.52
2010 07 17 12	51840.00	0.40	373.53	0.00	21.83	21.83	616.98
2010 07 18 12	51697.66	1.82	475.09	0.00	21.42	21.42	697.79
2010 07 19 12	51494.40	0.23	432.89	0.00	22.03	22.03	759.09
2010 07 20 12	51494.40	13.08	456.32	0.00	21.19	21.19	808.87
2010 07 21 12	51494.40	3.04	478.38	0.00	19.96	19.96	801.33
2010 07 22 12	51352.06	0.01	490.88	0.00	18.86	18.86	677.44
2010 07 23 12	51148.80	0.00	490.76	0.00	19.43	19.43	635.12
2010 07 24 12	51148.80	0.00	479.82	0.00	19.55	19.55	529.11
2010 07 25 12	51148.80	0.09	494.22	0.00	20.08	20.08	438.71
2010 07 26 12	50803.20	7.86	446.95	0.00	20.30	20.30	631.79
2010 07 27 12	50803.20	15.08	422.23	0.00	18.76	18.76	798.09
2010 07 28 12	50803.20	2.07	410.17	0.00	18.48	18.48	824.95
2010 07 29 12	50511.27	3.46	424.05	0.00	18.58	18.58	866.08
2010 07 30 12	50457.60	9.14	452.20	0.00	18.95	18.95	926.35
2010 07 31 12	50457.60	6.84	443.46	0.00	19.49	19.49	884.19
2010 08 01 12	50315.26	2.85	393.01	0.00	18.27	18.27	922.69
2010 08 02 12	50112.00	0.34	440.36	0.00	18.40	18.40	828.91
2010 08 03 12	50112.00	0.81	431.83	0.00	18.63	18.63	789.72
2010 08 04 12	49969.66	1.77	346.30	0.00	18.01	18.01	832.03
2010 08 05 12	49766.40	4.21	406.35	0.00	17.09	17.09	719.57
2010 08 06 12	49766.40	2.68	416.93	0.00	17.62	17.62	647.96
2010 08 07 12	49474.47	2.41	389.94	0.00	16.52	16.52	644.36
2010 08 08 12	49420.80	2.52	389.56	0.00	13.46	13.46	775.30
2010 08 09 12	49420.80	4.32	463.58	0.00	14.25	14.25	611.35
2010 08 10 12	49075.20	0.00	467.23	0.00	14.41	14.41	504.43
2010 08 11 12	49075.20	0.00	462.23	0.00	15.87	15.87	559.95
2010 08 12 12	49075.20	0.00	466.37	0.00	16.00	16.00	505.74
2010 08 13 12	48729.60	0.00	474.04	0.00	15.81	15.81	369.97
2010 08 14 12	48729.60	0.00	470.82	0.00	16.72	16.72	316.03
2010 08 15 12	48587.26	0.00	461.08	0.00	18.05	18.05	411.89
2010 08 16 12	48384.00	0.00	427.99	0.00	18.69	18.69	559.01
2010 08 17 12	48384.00	0.00	449.30	0.00	18.61	18.61	673.71
2010 08 18 12	48038.40	5.58	418.35	0.00	19.42	19.42	848.76
2010 08 19 12	48038.40	34.32	316.52	0.00	17.30	17.30	877.54
2010 08 20 12	48018.28	2.26	439.11	0.00	16.24	16.24	795.74
2010 08 21 12	47692.80	0.00	447.46	0.00	18.37	18.37	715.85
2010 08 22 12	47692.80	0.01	443.74	0.00	18.24	18.24	727.36
2010 08 23 12	47347.20	0.56	454.82	0.00	15.70	15.70	614.62
2010 08 24 12	47347.20	0.00	454.83	0.00	14.15	14.15	452.04
2010 08 25 12	47055.27	0.00	449.02	0.00	17.43	17.43	565.32
2010 08 26 12	47001.60	0.78	438.91	0.00	18.56	18.56	587.72
2010 08 27 12	47001.60	0.68	411.14	0.00	17.63	17.63	646.17
2010 08 28 12	46656.00	0.01	445.05	0.00	15.80	15.80	678.60
2010 08 29 12	46656.00	0.00	445.05	0.00	13.21	13.21	422.07
2010 08 30 12	46310.40	0.00	453.53	0.00	10.46	10.46	380.14
2010 08 31 12	46310.40	0.00	447.59	0.00	10.16	10.16	369.28
2010 09 01 12	46310.40	0.00	483.71	0.00	12.49	12.49	373.68
2010 09 02 12	45964.80	0.00	479.99	0.00	14.27	14.27	387.00
2010 09 03 12	45964.80	0.00	479.13	0.00	16.27	16.27	413.87
2010 09 04 12	45619.20	0.00	481.90	0.00	17.82	17.82	328.93
2010 09 05 12	45619.20	0.00	474.95	0.00	16.78	16.78	382.08
2010 09 06 12	45273.60	0.00	488.15	0.00	12.13	12.13	289.97
2010 09 07 12	45273.60	0.16	292.45	0.00	12.77	12.77	324.46
2010 09 08 12	45253.48	0.05	461.56	0.00	13.33	13.33	595.65
2010 09 09 12	44928.00	0.00	477.66	0.00	10.48	10.48	339.91
2010 09 10 12	44928.00	0.00	473.04	0.00	6.81	6.81	339.87
2010 09 11 12	44582.40	0.00	475.26	0.00	8.63	8.63	333.97
2010 09 12 12	44582.40	0.00	436.90	0.00	13.27	13.27	386.95
2010 09 13 12	44236.80	0.00	469.54	0.00	14.10	14.10	350.07
2010 09 14 12	44236.80	0.00	459.62	0.00	14.09	14.09	373.35
2010 09 15 12	43891.20	0.00	460.95	0.00	13.74	13.74	388.84
2010 09 16 12	43891.20	0.00	462.67	0.00	14.29	14.29	393.76
2010 09 17 12	43891.20	0.00	457.05	0.00	15.03	15.03	391.73
2010 09 18 12	43545.60	0.00	464.68	0.00	15.23	15.23	347.27
2010 09 19 12	43545.60	0.00	458.16	0.00	15.57	15.57	277.23
2010 09 20 12	43200.00	0.00	452.59	0.00	15.26	15.26	342.49
2010 09 21 12	43200.00	0.00	451.45	0.00	13.64	13.64	329.66
2010 09 22 12	42854.40	0.91	411.34	0.00	13.09	13.09	560.12
2010 09 23 12	42854.40	0.00	449.26	0.00	10.80	10.80	387.26
2010 09 24 12	42508.80	0.00	452.32	0.00	11.08	11.08	307.53
2010 09 25 12	42508.80	0.00	450.88	0.00	12.72	12.72	238.55
2010 09 26 12	42508.80	0.00	442.59	0.00	14.73	14.73	281.40
2010 09 27 12	42163.20	0.00	447.85	0.00	16.03	16.03	253.08
2010 09 28 12	42163.20	0.00	443.19	0.00	16.23	16.23	221.17
2010 09 29 12	41817.60	0.00	446.58	0.00	15.74	15.74	195.74
2010 09 30 12	41817.60	0.00	376.44	0.00	15.27	15.27	163.21
2010 10 01 12	41472.00	0.00	347.09	0.00	16.93	16.93	249.59
2010 10 02 12	41472.00	0.00	388.76	0.00	15.88	15.88	370.68
2010 10 03 12	41268.74	0.93	388.32	0.00	14.64	14.64	518.79
2010 10 04 12	41126.40	8.71	303.01	0.00	10.36	10.36	576.33
2010 10 05 12	41126.40	70.17	264.81	0.00	7.66	7.66	720.94
2010 10 06 12	40780.80	55.51	288.49	0.00	5.57	5.57	649.42
2010 10 07 12	40780.80	3.83	367.03	0.00	5.98	5.98	538.71
2010 10 08 12	40435.20	0.00	415.32	0.00	4.02	4.02	381.69
2010 10 09 12	40435.20	0.00	420.74	0.00	4.34	4.34	423.92
2010 10 10 12	40089.60	0.00	418.16	0.00	5.49	5.49	451.31
2010 10 11 12	40089.60	0.00	405.88	0.00	7.38	7.38	517.29
2010 10 12 12	40089.60	0.00	423.06	0.00	7.10	7.10	523.57
2010 10 13 12	39744.00	0.00	420.93	0.00	6.37	6.37	321.21
2010 10 14 12	39744.00	0.00	407.45	0.00	8.39	8.39	385.21
2010 10 15 12	39398.40	0.00	376.02	0.00	10.39	10.39	415.95
2010 10 16 12	39398.40	0.00	403.41	0.00	9.96	9.96	383.54
2010 10 17 12	39344.73	1.20	298.55	0.00	9.93	9.93	419.45
2010 10 18 12	39052.80	13.35	290.97	0.00	5.92	5.92	572.49
2010 10 19 12	39052.80	0.14	395.60	0.00	5.41	5.41	496.63
2010 10 20 12	38707.20	0.33	392.59	0.00	6.41	6.41	413.56
2010 10 21 12	38707.20	7.33	381.26	0.00	5.60	5.60	485.67
2010 10 22 12	38381.72	4.54	307.19	0.00	5.12	5.12	530.64
2010 10 23 12	38361.60	7.41	300.61	0.00	3.51	3.51	490.74
2010 10 24 12	38361.60	4.57	178.62	0.00	4.08	4.08	546.87
2010 10 25 12	38016.00	14.61	244.42	0.00	4.08	4.08	519.73
2010 10 26 12	38016.00	0.06	334.15	0.00	-2.76	-2.76	243.78
2010 10 27 12	37812.74	0.02	388.92	0.00	-3.45	-3.45	199.96
2010 10 28 12	37670.40	0.00	374.94	0.00	-0.78	-0.78	190.22
2010 10 29 12	37670.40	0.00	370.17	0.00	3.78	3.78	336.68
2010 10 30 12	37324.80	1.28	242.98	0.00	4.52	4.52	381.89
2010 10 31 12	37324.80	0.20	354.62	0.00	1.09	1.09	366.97
2010 11 01 12	37324.80	0.00	344.82	0.00	1.45	1.45	322.78
2010 11 02 12	36979.20	0.00	340.02	0.00	4.13	4.13	317.69
2010 11 03 12	36979.20	0.00	343.05	0.00	6.55	6.55	381.68
2010 11 04 12	36925.53	0.00	333.68	0.00	6.77	6.77	364.75
2010 11 05 12	36633.60	0.00	334.88	0.00	7.90	7.90	413.40
2010 11 06 12	36633.60	0.00	328.03	0.00	6.83	6.83	430.97
2010 11 07 12	36430.34	0.00	330.12	0.00	4.07	4.07	347.27
2010 11 08 12	36288.00	4.85	237.51	0.00	2.89	2.89	397.57
