  33.72
1330.00
  22393821
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2011 02 06 12	38016.00	0.00	424.83	0.00	12.07	12.07	492.34
2011 02 07 12	38016.00	0.00	428.10	0.00	11.90	11.90	505.99
2011 02 08 12	38016.00	0.00	433.17	0.00	12.24	12.24	583.95
2011 02 09 12	38016.00	0.00	451.38	0.00	7.71	7.71	332.83
2011 02 10 12	38361.60	0.00	451.99	0.00	6.48	6.48	242.74
2011 02 11 12	38361.60	0.00	454.66	0.00	7.32	7.32	240.79
2011 02 12 12	38361.60	0.00	462.38	0.00	10.11	10.11	232.68
2011 02 13 12	38707.20	0.00	437.64	0.00	11.37	11.37	227.92
2011 02 14 12	38707.20	0.00	453.46	0.00	11.58	11.58	280.66
2011 02 15 12	38707.20	0.00	390.68	0.00	10.58	10.58	583.67
2011 02 16 12	39052.80	0.52	344.57	0.00	10.43	10.43	862.67
2011 02 17 12	39052.80	1.82	445.89	0.00	6.57	6.57	630.50
2011 02 18 12	39052.80	0.44	365.59	0.00	6.75	6.75	517.98
2011 02 19 12	39398.40	30.92	333.28	0.00	6.25	6.25	738.95
2011 02 20 12	39398.40	6.38	440.53	0.00	3.83	3.83	583.61
2011 02 21 12	39398.40	0.33	436.41	0.00	5.01	5.01	503.19
2011 02 22 12	39744.00	0.00	474.15	0.00	4.93	4.93	505.53
2011 02 23 12	39744.00	0.00	472.08	0.00	5.58	5.58	574.34
2011 02 24 12	39744.00	0.00	479.18	0.00	5.82	5.82	540.49
2011 02 25 12	40089.60	0.00	462.66	0.00	5.84	5.84	574.69
2011 02 26 12	40089.60	9.10	276.69	0.00	5.49	5.49	700.75
2011 02 27 12	40435.20	0.12	473.20	0.00	2.39	2.39	444.76
2011 02 28 12	40435.20	0.00	492.12	0.00	5.10	5.10	420.88
2011 03 01 12	40435.20	0.00	391.20	0.00	7.28	7.28	436.06
2011 03 02 12	40780.80	0.00	461.68	0.00	9.22	9.22	455.82
2011 03 03 12	40780.80	0.00	478.67	0.00	12.53	12.53	905.20
2011 03 04 12	40780.80	0.00	506.32	0.00	11.31	11.31	582.67
2011 03 05 12	41126.40	0.00	493.33	0.00	12.11	12.11	406.26
2011 03 06 12	41126.40	0.00	480.95	0.00	14.15	14.15	432.62
2011 03 07 12	41126.40	0.21	491.82	0.00	11.21	11.21	835.33
2011 03 08 12	41472.00	0.00	511.14	0.00	9.01	9.01	553.40
2011 03 09 12	41472.00	0.00	513.22	0.00	11.86	11.86	441.56
2011 03 10 12	41817.60	0.00	520.45	0.00	14.48	14.48	463.83
2011 03 11 12	41817.60	0.00	511.16	0.00	15.17	15.17	498.41
2011 03 12 12	41817.60	0.00	522.68	0.00	14.07	14.07	526.39
2011 03 13 12	42163.20	0.00	505.81	0.00	13.69	13.69	632.53
2011 03 14 12	42163.20	0.00	515.06	0.00	15.83	15.83	664.23
2011 03 15 12	42163.20	0.00	515.85	0.00	16.73	16.73	715.23
2011 03 16 12	42508.80	0.00	517.59	0.00	17.93	17.93	719.37
2011 03 17 12	42508.80	0.00	470.42	0.00	15.98	15.98	685.52
2011 03 18 12	42854.40	0.00	541.46	0.00	12.82	12.82	306.04
2011 03 19 12	42854.40	0.00	488.19	0.00	9.83	9.83	469.71
2011 03 20 12	42854.40	0.01	316.42	0.00	8.99	8.99	471.65
2011 03 21 12	43200.00	7.93	320.34	0.00	6.76	6.76	659.01
2011 03 22 12	43200.00	1.06	530.51	0.00	5.30	5.30	586.20
2011 03 23 12	43200.00	0.15	420.87	0.00	7.04	7.04	450.86
2011 03 24 12	43545.60	1.11	513.99	0.00	7.15	7.15	581.12
2011 03 25 12	43545.60	0.31	440.78	0.00	7.07	7.07	650.51
2011 03 26 12	43545.60	0.00	535.57	0.00	7.82	7.82	723.96
2011 03 27 12	43891.20	0.14	529.84	0.00	9.25	9.25	786.16
2011 03 28 12	43891.20	0.00	541.06	0.00	12.69	12.69	818.46
2011 03 29 12	44236.80	0.00	546.45	0.00	15.01	15.01	752.72
2011 03 30 12	44236.80	0.00	541.62	0.00	16.86	16.86	669.73
2011 03 31 12	44236.80	0.00	550.30	0.00	19.50	19.50	716.80
2011 04 01 12	44582.40	0.00	553.07	0.00	21.50	21.50	635.66
2011 04 02 12	44582.40	0.00	486.35	0.00	20.22	20.22	633.88
2011 04 03 12	44582.40	0.00	565.62	0.00	15.26	15.26	655.89
2011 04 04 12	44928.00	0.00	569.00	0.00	15.45	15.45	535.73
2011 04 05 12	44928.00	0.00	549.41	0.00	16.13	16.13	413.24
2011 04 06 12	45273.60	0.26	377.31	0.00	15.22	15.22	626.50
2011 04 07 12	45273.60	0.00	522.92	0.00	12.02	12.02	847.09
2011 04 08 12	45273.60	0.51	358.75	0.00	5.52	5.52	556.79
2011 04 09 12	45619.20	0.21	513.84	0.00	4.18	4.18	474.28
2011 04 10 12	45619.20	0.00	576.02	0.00	7.31	7.31	477.60
2011 04 11 12	45619.20	0.00	566.64	0.00	11.74	11.74	544.35
2011 04 12 12	45964.80	0.00	579.82	0.00	13.75	13.75	491.18
2011 04 13 12	45964.80	0.00	587.93	0.00	12.41	12.41	544.17
2011 04 14 12	45964.80	0.00	581.25	0.00	11.52	11.52	459.25
2011 04 15 12	46310.40	0.00	575.92	0.00	15.74	15.74	339.47
2011 04 16 12	46310.40	0.00	579.95	0.00	20.21	20.21	451.67
2011 04 17 12	46656.00	0.00	570.13	0.00	20.83	20.83	659.20
2011 04 18 12	46656.00	0.00	562.35	0.00	19.24	19.24	887.65
2011 04 19 12	46656.00	0.00	576.63	0.00	16.58	16.58	896.33
2011 04 20 12	47001.60	0.00	573.01	0.00	16.66	16.66	803.19
2011 04 21 12	47001.60	0.00	577.43	0.00	16.77	16.77	837.14
2011 04 22 12	47001.60	0.00	576.43	0.00	15.17	15.17	730.19
2011 04 23 12	47347.20	0.00	563.79	0.00	15.16	15.16	750.15
2011 04 24 12	47347.20	0.03	575.37	0.00	13.87	13.87	803.87
2011 04 25 12	47347.20	0.00	567.50	0.00	14.37	14.37	729.56
2011 04 26 12	47692.80	0.00	592.50	0.00	17.22	17.22	660.55
2011 04 27 12	47692.80	0.00	588.32	0.00	16.67	16.67	442.86
2011 04 28 12	47692.80	0.00	587.97	0.00	18.71	18.71	546.01
2011 04 29 12	48038.40	0.00	595.14	0.00	17.88	17.88	593.11
2011 04 30 12	48038.40	0.00	610.16	0.00	13.67	13.67	336.88
2011 05 01 12	48038.40	0.00	613.22	0.00	12.17	12.17	251.93
2011 05 02 12	48384.00	0.00	609.61	0.00	14.62	14.62	257.06
2011 05 03 12	48384.00	0.00	612.22	0.00	17.52	17.52	262.25
2011 05 04 12	48384.00	0.00	607.59	0.00	20.89	20.89	294.93
2011 05 05 12	48384.00	0.00	595.29	0.00	22.57	22.57	451.84
2011 05 06 12	48729.60	0.00	604.21	0.00	22.46	22.46	472.15
2011 05 07 12	48729.60	0.00	600.74	0.00	20.27	20.27	556.05
2011 05 08 12	48729.60	0.00	565.77	0.00	17.00	17.00	665.02
2011 05 09 12	49075.20	0.14	598.90	0.00	11.48	11.48	732.82
2011 05 10 12	49075.20	0.00	598.86	0.00	10.74	10.74	628.64
2011 05 11 12	49075.20	0.00	599.78	0.00	14.70	14.70	553.05
2011 05 12 12	49075.20	0.00	599.38	0.00	18.61	18.61	591.15
2011 05 13 12	49420.80	0.00	550.10	0.00	21.47	21.47	578.64
2011 05 14 12	49420.80	0.00	587.79	0.00	19.08	19.08	664.99
2011 05 15 12	49420.80	0.03	596.26	0.00	13.40	13.40	614.92
2011 05 16 12	49762.57	0.00	574.81	0.00	9.71	9.71	515.38
2011 05 17 12	49766.40	0.21	470.73	0.00	10.31	10.31	686.88
2011 05 18 12	49766.40	0.46	532.57	0.00	10.83	10.83	852.28
2011 05 19 12	49766.40	0.02	600.59	0.00	11.64	11.64	699.19
2011 05 20 12	49766.40	0.00	599.06	0.00	16.04	16.04	677.71
2011 05 21 12	50112.00	0.00	550.00	0.00	18.68	18.68	651.48
2011 05 22 12	50112.00	0.00	599.12	0.00	19.25	19.25	684.70
2011 05 23 12	50112.00	0.00	607.57	0.00	16.55	16.55	689.01
2011 05 24 12	50112.00	0.00	609.46	0.00	15.13	15.13	586.65
2011 05 25 12	50457.60	0.00	597.45	0.00	19.74	19.74	557.87
2011 05 26 12	50457.60	0.00	595.00	0.00	20.14	20.14	589.80
2011 05 27 12	50457.60	0.00	590.54	0.00	20.76	20.76	581.47
2011 05 28 12	50457.60	0.00	589.88	0.00	21.18	21.18	781.84
2011 05 29 12	50457.60	0.05	600.26	0.00	13.93	13.93	769.37
2011 05 30 12	50457.60	0.10	613.18	0.00	13.15	13.15	426.93
2011 05 31 12	50803.20	0.00	598.71	0.00	18.19	18.19	314.50
2011 06 01 12	50803.20	0.00	549.18	0.00	18.72	18.72	316.89
2011 06 02 12	50803.20	0.00	602.90	0.00	16.32	16.32	409.41
2011 06 03 12	50803.20	0.00	599.99	0.00	18.00	18.00	429.22
2011 06 04 12	50803.20	0.00	594.40	0.00	18.14	18.14	406.06
2011 06 05 12	50803.20	0.00	591.44	0.00	19.01	19.01	432.76
2011 06 06 12	50803.20	0.14	602.44	0.00	16.79	16.79	622.83
2011 06 07 12	51148.80	0.00	591.90	0.00	17.07	17.07	706.73
2011 06 08 12	51148.80	0.00	591.15	0.00	18.33	18.33	768.60
2011 06 09 12	51148.80	0.00	589.15	0.00	19.90	19.90	882.73
2011 06 10 12	51148.80	0.00	594.98	0.00	21.91	21.91	774.36
2011 06 11 12	51148.80	0.00	594.42	0.00	21.08	21.08	768.43
2011 06 12 12	51148.80	0.00	586.88	0.00	19.85	19.85	702.09
2011 06 13 12	51148.80	0.00	585.42	0.00	20.87	20.87	896.23
2011 06 14 12	51148.80	0.00	587.74	0.00	24.02	24.02	905.45
2011 06 15 12	51148.80	0.00	590.88	0.00	26.20	26.20	896.37
2011 06 16 12	51148.80	0.00	592.27	0.00	23.68	23.68	926.71
2011 06 17 12	51148.80	0.00	591.64	0.00	21.84	21.84	679.81
2011 06 18 12	51148.80	0.00	592.23	0.00	21.59	21.59	552.69
2011 06 19 12	51148.80	0.00	586.12	0.00	22.00	22.00	702.68
2011 06 20 12	51148.80	0.00	594.13	0.00	24.39	24.39	726.99
2011 06 21 12	51148.80	0.00	587.16	0.00	28.15	28.15	760.83
2011 06 22 12	51148.80	0.00	594.40	0.00	29.72	29.72	723.76
2011 06 23 12	51148.80	0.00	595.25	0.00	28.62	28.62	809.41
2011 06 24 12	51148.80	0.00	591.13	0.00	26.86	26.86	870.02
2011 06 25 12	51148.80	0.00	594.18	0.00	26.09	26.09	624.15
2011 06 26 12	51148.80	0.00	594.28	0.00	26.51	26.51	473.37
2011 06 27 12	51148.80	0.00	591.46	0.00	27.41	27.41	422.34
2011 06 28 12	51148.80	0.00	584.14	0.00	27.97	27.97	579.59
2011 06 29 12	51148.80	0.00	585.24	0.00	24.84	24.84	723.87
2011 06 30 12	51148.80	0.00	590.23	0.00	22.26	22.26	759.02
2011 07 01 12	51148.80	0.00	583.53	0.00	26.52	26.52	467.90
2011 07 02 12	51148.80	0.00	575.84	0.00	29.88	29.88	636.86
2011 07 03 12	51148.80	0.00	572.00	0.00	30.95	30.95	495.05
2011 07 04 12	51148.80	0.02	527.90	0.00	29.39	29.39	1253.20
2011 07 05 12	51148.80	0.45	540.98	0.00	28.46	28.46	1584.57
2011 07 06 12	51148.80	2.23	455.54	0.00	28.47	28.47	1661.57
2011 07 07 12	50803.20	0.05	544.67	0.00	27.90	27.90	1671.27
2011 07 08 12	50803.20	0.00	558.40	0.00	28.61	28.61	1399.92
2011 07 09 12	50803.20	0.00	558.39	0.00	28.45	28.45	1333.21
2011 07 10 12	50803.20	0.00	570.10	0.00	28.45	28.45	884.74
2011 07 11 12	50803.20	0.00	577.81	0.00	26.36	26.36	811.79
2011 07 12 12	50803.20	0.00	583.42	0.00	23.92	23.92	692.98
2011 07 13 12	50803.20	0.00	585.06	0.00	22.66	22.66	633.19
2011 07 14 12	50457.60	0.00	584.02	0.00	21.73	21.73	802.18
2011 07 15 12	50457.60	0.00	582.72	0.00	21.18	21.18	875.55
2011 07 16 12	50457.60	0.00	587.76	0.00	21.98	21.98	728.82
2011 07 17 12	50457.60	0.00	582.40	0.00	24.13	24.13	588.91
2011 07 18 12	50457.60	0.00	566.96	0.00	27.27	27.27	478.32
2011 07 19 12	50112.00	0.00	564.91	0.00	29.29	29.29	634.76
2011 07 20 12	50112.00	0.00	577.29	0.00	28.86	28.86	566.57
2011 07 21 12	50112.00	0.00	585.24	0.00	27.25	27.25	383.55
2011 07 22 12	50112.00	0.00	576.49	0.00	26.35	26.35	578.53
2011 07 23 12	50112.00	0.00	569.21	0.00	26.61	26.61	730.89
2011 07 24 12	49766.40	0.00	555.47	0.00	28.47	28.47	1066.48
2011 07 25 12	49766.40	0.00	523.66	0.00	29.52	29.52	1353.41
2011 07 26 12	49766.40	0.00	557.98	0.00	28.20	28.20	961.31
2011 07 27 12	49766.40	0.00	563.15	0.00	26.87	26.87	954.34
2011 07 28 12	49420.80	0.00	527.79	0.00	28.09	28.09	1261.34
2011 07 29 12	49420.80	0.01	552.88	0.00	29.25	29.25	1243.04
2011 07 30 12	49420.80	1.98	477.63	0.00	29.36	29.36	1411.91
2011 07 31 12	49420.80	5.13	411.67	0.00	28.48	28.48	1510.96
2011 08 01 12	49075.20	0.04	523.47	0.00	28.38	28.38	1653.34
2011 08 02 12	49075.20	0.00	550.28	0.00	29.69	29.69	1310.94
2011 08 03 12	49075.20	0.00	556.72	0.00	30.30	30.30	841.75
2011 08 04 12	48729.60	0.00	568.96	0.00	28.91	28.91	501.89
2011 08 05 12	48729.60	0.00	585.96	0.00	26.38	26.38	378.04
2011 08 06 12	48729.60	0.00	586.13	0.00	26.09	26.09	478.04
2011 08 07 12	48729.60	0.00	576.82	0.00	26.62	26.62	422.14
2011 08 08 12	48384.00	0.00	584.21	0.00	27.06	27.06	366.55
2011 08 09 12	48384.00	0.00	567.17	0.00	27.72	27.72	465.93
2011 08 10 12	48384.00	0.00	568.05	0.00	26.58	26.58	644.91
2011 08 11 12	48038.40	0.00	572.91	0.00	24.99	24.99	742.50
2011 08 12 12	48038.40	0.00	531.08	0.00	26.25	26.25	759.89
2011 08 13 12	48038.40	0.00	542.44	0.00	28.88	28.88	1180.94
2011 08 14 12	47692.80	0.00	549.31	0.00	28.64	28.64	1353.64
2011 08 15 12	47692.80	0.00	565.99	0.00	28.69	28.69	911.80
2011 08 16 12	47692.80	0.00	566.88	0.00	27.58	27.58	696.29
2011 08 17 12	47347.20	0.00	559.26	0.00	28.39	28.39	500.38
2011 08 18 12	47347.20	0.00	554.61	0.00	29.24	29.24	571.77
2011 08 19 12	47347.20	0.00	559.17	0.00	26.66	26.66	635.58
2011 08 20 12	47001.60	0.00	567.84	0.00	25.50	25.50	612.51
2011 08 21 12	47001.60	0.00	557.39	0.00	25.92	25.92	640.35
2011 08 22 12	47001.60	0.00	551.45	0.00	27.89	27.89	487.67
2011 08 23 12	46656.00	0.00	546.68	0.00	30.11	30.11	756.28
2011 08 24 12	46656.00	0.00	543.39	0.00	31.50	31.50	851.60
2011 08 25 12	46656.00	0.00	537.93	0.00	31.59	31.59	935.33
2011 08 26 12	46310.40	0.05	519.82	0.00	32.31	32.31	1032.06
2011 08 27 12	46310.40	0.37	510.40	0.00	32.13	32.13	1143.63
2011 08 28 12	46310.40	0.27	500.60	0.00	32.27	32.27	1199.39
2011 08 29 12	45964.80	1.32	528.01	0.00	31.21	31.21	1016.45
2011 08 30 12	45964.80	0.00	546.68	0.00	30.38	30.38	561.96
2011 08 31 12	45964.80	0.00	547.11	0.00	27.98	27.98	375.73
2011 09 01 12	45619.20	0.00	549.09	0.00	27.46	27.46	381.04
2011 09 02 12	45619.20	0.00	537.30	0.00	28.34	28.34	479.78
2011 09 03 12	45615.37	0.00	535.10	0.00	28.58	28.58	611.52
2011 09 04 12	45273.60	0.00	519.79	0.00	29.45	29.45	668.03
2011 09 05 12	45273.60	0.36	430.57	0.00	29.26	29.26	783.24
2011 09 06 12	44928.00	0.78	487.70	0.00	27.82	27.82	1434.82
2011 09 07 12	44928.00	0.00	526.07	0.00	29.10	29.10	1225.65
2011 09 08 12	44928.00	0.00	523.24	0.00	29.95	29.95	1014.89
2011 09 09 12	44582.40	0.00	521.91	0.00	27.79	27.79	723.50
2011 09 10 12	44582.40	0.25	522.50	0.00	26.01	26.01	672.49
2011 09 11 12	44582.40	0.00	528.46	0.00	23.56	23.56	922.09
2011 09 12 12	44236.80	0.00	527.82	0.00	22.87	22.87	688.80
2011 09 13 12	44236.80	9.81	426.68	0.00	24.23	24.23	1097.47
2011 09 14 12	43891.20	1.69	504.93	0.00	21.97	21.97	1319.98
2011 09 15 12	43891.20	0.02	515.21	0.00	22.78	22.78	1111.72
2011 09 16 12	43891.20	0.00	517.95	0.00	23.17	23.17	1038.21
2011 09 17 12	43545.60	0.00	522.79	0.00	22.18	22.18	876.43
2011 09 18 12	43545.60	0.00	518.68	0.00	23.10	23.10	844.90
2011 09 19 12	43545.60	0.00	515.59	0.00	24.86	24.86	1058.92
2011 09 20 12	43200.00	0.00	523.08	0.00	25.87	25.87	684.36
2011 09 21 12	43200.00	0.00	526.93	0.00	25.25	25.25	619.62
2011 09 22 12	42854.40	0.00	516.34	0.00	25.68	25.68	419.20
2011 09 23 12	42854.40	0.00	504.65	0.00	27.60	27.60	609.04
2011 09 24 12	42854.40	0.00	500.10	0.00	26.72	26.72	783.18
2011 09 25 12	42508.80	0.00	507.33	0.00	23.59	23.59	795.50
2011 09 26 12	42508.80	0.00	504.31	0.00	22.48	22.48	753.09
2011 09 27 12	42508.80	0.00	496.09	0.00	24.35	24.35	707.58
2011 09 28 12	42163.20	0.00	492.43	0.00	25.88	25.88	827.93
2011 09 29 12	42163.20	0.00	492.73	0.00	25.87	25.87	800.09
2011 09 30 12	41817.60	0.79	463.52	0.00	25.42	25.42	820.24
2011 10 01 12	41817.60	0.24	477.33	0.00	25.83	25.83	908.60
2011 10 02 12	41817.60	0.01	466.48	0.00	25.88	25.88	947.51
2011 10 03 12	41472.00	0.00	477.09	0.00	24.55	24.55	988.55
2011 10 04 12	41472.00	0.37	483.92	0.00	17.68	17.68	850.48
2011 10 05 12	41472.00	0.69	292.90	0.00	12.66	12.66	985.42
2011 10 06 12	41126.40	2.38	476.09	0.00	10.80	10.80	845.33
2011 10 07 12	41126.40	0.00	484.91	0.00	11.93	11.93	596.61
2011 10 08 12	40784.63	0.00	483.53	0.00	14.40	14.40	518.86
2011 10 09 12	40780.80	0.00	479.64	0.00	16.36	16.36	512.71
2011 10 10 12	40780.80	0.00	472.49	0.00	17.61	17.61	612.83
2011 10 11 12	40435.20	0.00	470.01	0.00	19.72	19.72	659.00
2011 10 12 12	40435.20	0.00	470.22	0.00	23.40	23.40	674.99
2011 10 13 12	40435.20	0.00	469.15	0.00	24.31	24.31	484.04
2011 10 14 12	40089.60	0.00	457.01	0.00	24.92	24.92	525.64
2011 10 15 12	40089.60	0.00	477.16	0.00	23.41	23.41	528.08
2011 10 16 12	40089.60	0.00	455.93	0.00	22.82	22.82	462.11
2011 10 17 12	39744.00	0.00	439.59	0.00	23.32	23.32	697.32
2011 10 18 12	39744.00	0.00	465.60	0.00	22.67	22.67	526.40
2011 10 19 12	39744.00	0.00	457.77	0.00	21.78	21.78	547.15
2011 10 20 12	39398.40	0.00	458.30	0.00	21.18	21.18	549.79
2011 10 21 12	39398.40	0.00	452.42	0.00	20.18	20.18	470.23
2011 10 22 12	39398.40	0.00	445.14	0.00	20.58	20.58	699.17
2011 10 23 12	39052.80	0.00	441.13	0.00	21.59	21.59	650.53
2011 10 24 12	39052.80	0.02	382.07	0.00	21.75	21.75	571.53
2011 10 25 12	39052.80	0.00	433.67	0.00	19.72	19.72	855.72
2011 10 26 12	38707.20	0.02	442.19	0.00	14.37	14.37	733.16
2011 10 27 12	38707.20	0.00	446.83	0.00	12.58	12.58	294.42
2011 10 28 12	38707.20	0.00	440.60	0.00	13.23	13.23	179.76
2011 10 29 12	38361.60	0.00	440.10	0.00	16.09	16.09	220.58
2011 10 30 12	38361.60	0.00	439.27	0.00	17.70	17.70	190.06
2011 10 31 12	38361.60	0.00	434.48	0.00	18.57	18.57	171.98
2011 11 01 12	38016.00	0.00	422.86	0.00	18.80	18.80	265.75
2011 11 02 12	38016.00	0.00	428.62	0.00	15.78	15.78	273.20
2011 11 03 12	38016.00	0.00	407.88	0.00	12.14	12.14	190.87
2011 11 04 12	37670.40	4.92	243.11	0.00	10.81	10.81	634.28
2011 11 05 12	37670.40	1.25	401.13	0.00	6.27	6.27	638.45
2011 11 06 12	37670.40	2.07	244.04	0.00	6.67	6.67	505.55
2011 11 07 12	37670.40	2.97	400.14	0.00	6.78	6.78	626.17
2011 11 08 12	37324.80	0.00	409.18	0.00	7.37	7.37	417.47
2011 11 09 12	37324.80	0.00	411.90	0.00	8.85	8.85	313.70
2011 11 10 12	37324.80	0.00	355.35	0.00	10.97	10.97	260.71
2011 11 11 12	36979.20	0.00	317.06	0.00	13.26	13.26	285.67
2011 11 12 12	36979.20	3.50	179.25	0.00	9.67	9.67	436.65
2011 11 13 12	36979.20	2.76	373.20	0.00	10.45	10.45	966.11
2011 11 14 12	36979.20	0.00	379.62	0.00	11.46	11.46	825.46
2011 11 15 12	36633.60	0.00	385.11	0.00	11.07	11.07	780.10
2011 11 16 12	36633.60	0.00	379.85	0.00	12.41	12.41	755.49
2011 11 17 12	36633.60	0.00	378.78	0.00	13.11	13.11	710.54
2011 11 18 12	36633.60	0.00	364.20	0.00	12.85	12.85	596.20
2011 11 19 12	36288.00	0.00	373.98	0.00	9.50	9.50	710.71
2011 11 20 12	36288.00	0.00	353.86	0.00	7.09	7.09	703.16
2011 11 21 12	36288.00	2.95	364.76	0.00	8.49	8.49	806.87
2011 11 22 12	36288.00	0.00	373.18	0.00	8.64	8.64	603.75
2011 11 23 12	36288.00	0.00	364.17	0.00	10.79	10.79	539.25
2011 11 24 12	35942.40	0.00	363.43	0.00	10.05	10.05	708.93
2011 11 25 12	35942.40	0.00	367.58	0.00	9.05	9.05	663.66
2011 11 26 12	35942.40	0.00	365.83	0.00	12.63	12.63	395.23
2011 11 27 12	35942.40	0.00	366.29	0.00	13.65	13.65	283.22
2011 11 28 12	35942.40	0.00	361.89	0.00	13.35	13.35	238.39
2011 11 29 12	35596.80	0.00	336.24	0.00	15.71	15.71	281.38
2011 11 30 12	35596.80	0.00	362.34	0.00	14.93	14.93	281.62
2011 12 01 12	35596.80	0.03	217.64	0.00	9.07	9.07	368.45
2011 12 02 12	35596.80	0.08	297.89	0.00	5.99	5.99	387.12
2011 12 03 12	35596.80	0.00	359.57	0.00	4.82	4.82	386.72
2011 12 04 12	35596.80	0.00	354.16	0.00	2.92	2.92	176.55
2011 12 05 12	35596.80	0.00	355.88	0.00	3.57	3.57	208.46
2011 12 06 12	35251.20	0.00	362.86	0.00	3.27	3.27	188.29
2011 12 07 12	35251.20	0.00	358.85	0.00	4.02	4.02	188.31
2011 12 08 12	35251.20	0.00	352.00	0.00	5.55	5.55	248.37
2011 12 09 12	35251.20	0.00	350.67	0.00	7.36	7.36	267.98
2011 12 10 12	35251.20	0.00	330.23	0.00	8.11	8.11	297.78
2011 12 11 12	35251.20	0.00	335.49	0.00	7.35	7.35	280.31
2011 12 12 12	35251.20	3.84	168.87	0.00	5.86	5.86	496.39
2011 12 13 12	35251.20	2.22	194.52	0.00	5.57	5.57	722.32
2011 12 14 12	35251.20	0.19	337.17	0.00	5.24	5.24	637.40
2011 12 15 12	35251.20	0.05	292.78	0.00	5.12	5.12	542.73
2011 12 16 12	35251.20	0.26	323.60	0.00	7.09	7.09	488.33
2011 12 17 12	35251.20	0.74	128.35	0.00	8.12	8.12	429.29
2011 12 18 12	35251.20	0.59	108.80	0.00	7.69	7.69	664.56
2011 12 19 12	35251.20	0.00	330.05	0.00	6.32	6.32	669.04
2011 12 20 12	35251.20	0.00	329.72	0.00	7.26	7.26	606.14
2011 12 21 12	35251.20	0.00	333.81	0.00	6.60	6.60	440.37
2011 12 22 12	35251.20	0.00	350.96	0.00	6.05	6.05	289.59
2011 12 23 12	35251.20	0.00	349.38	0.00	3.78	3.78	160.26
2011 12 24 12	35251.20	0.00	347.29	0.00	5.89	5.89	166.53
2011 12 25 12	35251.20	0.00	347.32	0.00	7.04	7.04	168.12
2011 12 26 12	35251.20	0.00	346.71	0.00	7.58	7.58	215.20
2011 12 27 12	35251.20	0.00	349.16	0.00	7.99	7.99	230.02
2011 12 28 12	35251.20	0.00	345.63	0.00	10.13	10.13	268.39
2011 12 29 12	35251.20	0.00	334.29	0.00	12.49	12.49	279.35
2011 12 30 12	35251.20	0.00	338.26	0.00	14.46	14.46	489.88
2011 12 31 12	35251.20	0.00	342.13	0.00	13.38	13.38	438.06
2012 01 01 12	35251.20	0.00	348.10	0.00	13.18	13.18	316.07
2012 01 02 12	35251.20	0.00	342.68	0.00	12.82	12.82	246.26
2012 01 03 12	35251.20	0.00	345.83	0.00	13.96	13.96	333.25
2012 01 04 12	35251.20	0.00	349.73	0.00	14.58	14.58	288.74
2012 01 05 12	35255.03	0.00	354.77	0.00	13.71	13.71	257.27
2012 01 06 12	35596.80	0.00	349.34	0.00	13.15	13.15	252.16
2012 01 07 12	35596.80	0.00	354.00	0.00	11.98	11.98	246.89
2012 01 08 12	35596.80	0.00	356.03	0.00	9.58	9.58	273.30
2012 01 09 12	35596.80	0.00	349.35	0.00	8.72	8.72	254.40
2012 01 10 12	35596.80	0.00	352.15	0.00	9.35	9.35	348.86
2012 01 11 12	35596.80	0.00	324.65	0.00	10.46	10.46	366.74
2012 01 12 12	35942.40	0.00	357.54	0.00	11.05	11.05	268.07
2012 01 13 12	35942.40	0.00	372.56	0.00	9.19	9.19	120.63
2012 01 14 12	35942.40	0.00	342.53	0.00	9.25	9.25	114.63
2012 01 15 12	35942.40	0.00	223.82	0.00	9.82	9.82	268.12
2012 01 16 12	35942.40	0.77	355.36	0.00	8.82	8.82	565.82
2012 01 17 12	35942.40	0.00	370.58	0.00	4.66	4.66	408.91
2012 01 18 12	36288.00	0.00	364.92	0.00	7.02	7.02	290.66
2012 01 19 12	36288.00	0.00	373.58	0.00	9.45	9.45	245.30
2012 01 20 12	36288.00	0.00	359.65	0.00	11.48	11.48	228.63
2012 01 21 12	36288.00	2.17	302.78	0.00	11.23	11.23	697.63
2012 01 22 12	36633.60	1.24	278.24	0.00	7.74	7.74	458.51
2012 01 23 12	36633.60	0.58	223.16	0.00	8.24	8.24	511.03
2012 01 24 12	36633.60	2.08	357.60	0.00	7.39	7.39	689.74
2012 01 25 12	36633.60	0.00	375.17	0.00	10.57	10.57	401.38
2012 01 26 12	36637.43	0.00	379.63	0.00	13.95	13.95	542.65
2012 01 27 12	36979.20	0.00	348.76	0.00	14.37	14.37	583.17
2012 01 28 12	36979.20	0.00	404.21	0.00	10.96	10.96	288.74
2012 01 29 12	36979.20	0.00	400.02	0.00	10.43	10.43	152.73
2012 01 30 12	37324.80	0.00	394.58	0.00	10.66	10.66	247.22
2012 01 31 12	37324.80	0.00	401.03	0.00	10.56	10.56	217.21
2012 02 01 12	37324.80	0.00	416.89	0.00	11.30	11.30	321.34
2012 02 02 12	37324.80	0.00	422.87	0.00	10.78	10.78	372.14
2012 02 03 12	37670.40	0.00	424.94	0.00	7.99	7.99	272.49
2012 02 04 12	37670.40	0.00	424.46	0.00	7.69	7.69	316.99
2012 02 05 12	37670.40	0.00	428.66	0.00	8.53	8.53	344.27
