  41.87
 628.00
 255522555
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2008 04 29 12	49766.40	0.18	452.30	0.00	4.97	4.97	683.07
2008 04 30 12	49766.40	0.21	360.13	0.00	2.57	2.57	491.89
2008 05 01 12	50112.00	0.16	327.19	0.00	5.74	5.74	600.77
2008 05 02 12	50112.00	0.56	407.79	0.00	13.25	13.25	1174.24
2008 05 03 12	50112.00	5.31	358.51	0.00	16.14	16.14	1450.70
2008 05 04 12	50457.60	11.25	437.58	0.00	11.11	11.11	1108.65
2008 05 05 12	50457.60	0.00	486.61	0.00	8.56	8.56	736.36
2008 05 06 12	50803.20	0.00	469.38	0.00	11.09	11.09	753.99
2008 05 07 12	50803.20	0.15	427.90	0.00	14.36	14.36	981.95
2008 05 08 12	50908.30	6.04	431.35	0.00	13.42	13.42	1266.47
2008 05 09 12	51148.80	0.72	392.22	0.00	10.73	10.73	1085.06
2008 05 10 12	51148.80	0.01	428.92	0.00	9.39	9.39	850.11
2008 05 11 12	51494.40	0.45	351.48	0.00	9.07	9.07	808.39
2008 05 12 12	51494.40	7.88	263.03	0.00	8.28	8.28	946.21
2008 05 13 12	51494.40	0.00	497.12	0.00	10.52	10.52	917.01
2008 05 14 12	51840.00	0.52	379.60	0.00	12.70	12.70	1039.81
2008 05 15 12	51840.00	3.99	481.40	0.00	12.12	12.12	1197.66
2008 05 16 12	51840.00	10.84	183.77	0.00	9.02	9.02	1019.53
2008 05 17 12	52185.60	3.65	349.03	0.00	9.43	9.43	956.37
2008 05 18 12	52185.60	6.48	273.25	0.00	7.92	7.92	921.05
2008 05 19 12	52185.60	1.81	199.41	0.00	3.74	3.74	684.03
2008 05 20 12	52531.20	0.04	238.27	0.00	5.59	5.59	704.99
2008 05 21 12	52531.20	2.54	273.89	0.00	5.84	5.84	720.39
2008 05 22 12	52531.20	1.74	262.52	0.00	5.65	5.65	807.20
2008 05 23 12	52876.80	0.11	458.83	0.00	7.53	7.53	855.51
2008 05 24 12	52876.80	0.00	444.48	0.00	9.24	9.24	908.90
2008 05 25 12	52876.80	0.00	506.45	0.00	10.65	10.65	882.16
2008 05 26 12	52876.80	0.00	469.61	0.00	15.12	15.12	1331.67
2008 05 27 12	53222.40	0.04	278.52	0.00	18.33	18.33	1811.55
2008 05 28 12	53222.40	0.00	513.98	0.00	6.56	6.56	747.69
2008 05 29 12	53222.40	0.00	509.85	0.00	9.44	9.44	799.68
2008 05 30 12	53222.40	0.53	363.31	0.00	12.09	12.09	898.56
2008 05 31 12	53568.00	3.86	335.38	0.00	18.10	18.10	1651.09
2008 06 01 12	53568.00	0.07	387.87	0.00	14.88	14.88	1443.96
2008 06 02 12	53568.00	0.07	486.92	0.00	13.29	13.29	1225.80
2008 06 03 12	53568.00	0.31	296.10	0.00	15.26	15.26	1303.87
2008 06 04 12	53568.00	4.18	330.09	0.00	17.77	17.77	1766.08
2008 06 05 12	53842.46	1.46	403.95	0.00	18.81	18.81	1876.50
2008 06 06 12	53913.60	0.00	455.69	0.00	23.48	23.48	2417.38
2008 06 07 12	53913.60	0.00	405.77	0.00	23.53	23.53	2369.26
2008 06 08 12	53913.60	1.33	389.68	0.00	23.02	23.02	2359.20
2008 06 09 12	53913.60	3.57	422.79	0.00	24.32	24.32	2473.56
2008 06 10 12	53913.60	8.16	354.54	0.00	22.36	22.36	2196.73
2008 06 11 12	53913.60	0.00	482.17	0.00	17.37	17.37	1562.72
2008 06 12 12	54018.70	0.00	429.42	0.00	19.53	19.53	1681.38
2008 06 13 12	54188.06	8.73	359.14	0.00	20.83	20.83	1962.11
2008 06 14 12	54259.20	9.70	334.83	0.00	21.00	21.00	2063.35
2008 06 15 12	54259.20	0.01	468.52	0.00	18.35	18.35	1659.38
2008 06 16 12	54259.20	11.53	387.70	0.00	18.24	18.24	1618.83
2008 06 17 12	54259.20	1.91	339.80	0.00	13.44	13.44	1241.40
2008 06 18 12	54259.20	7.23	255.07	0.00	10.39	10.39	1121.29
2008 06 19 12	54259.20	0.04	397.95	0.00	11.85	11.85	1134.87
2008 06 20 12	54259.20	5.60	327.85	0.00	13.96	13.96	1308.30
2008 06 21 12	54259.20	3.63	377.92	0.00	17.76	17.76	1507.31
2008 06 22 12	54259.20	7.70	437.12	0.00	18.59	18.59	1665.63
2008 06 23 12	54259.20	7.35	411.33	0.00	17.83	17.83	1518.05
2008 06 24 12	54259.20	1.04	421.52	0.00	15.59	15.59	1440.99
2008 06 25 12	54259.20	0.00	455.44	0.00	16.91	16.91	1462.30
2008 06 26 12	54259.20	3.00	364.51	0.00	20.10	20.10	1956.83
2008 06 27 12	54188.06	1.27	350.82	0.00	21.37	21.37	2112.77
2008 06 28 12	54018.70	0.64	370.93	0.00	20.65	20.65	2025.26
2008 06 29 12	53913.60	10.60	378.55	0.00	20.74	20.74	1975.11
2008 06 30 12	53913.60	8.68	360.37	0.00	16.86	16.86	1585.35
2008 07 01 12	53913.60	3.01	437.99	0.00	15.67	15.67	1470.09
2008 07 02 12	53913.60	1.09	493.22	0.00	15.97	15.97	1411.28
2008 07 03 12	53913.60	6.63	287.88	0.00	18.13	18.13	1723.39
2008 07 04 12	53913.60	0.01	414.07	0.00	16.74	16.74	1543.88
2008 07 05 12	53913.60	0.04	406.88	0.00	18.40	18.40	1734.55
2008 07 06 12	53673.10	0.00	408.53	0.00	20.27	20.27	1952.71
2008 07 07 12	53568.00	4.07	430.07	0.00	22.07	22.07	2142.11
2008 07 08 12	53568.00	1.18	474.00	0.00	22.14	22.14	2152.30
2008 07 09 12	53568.00	7.91	325.94	0.00	20.90	20.90	2166.23
2008 07 10 12	53568.00	0.59	479.60	0.00	17.74	17.74	1649.27
2008 07 11 12	53327.50	2.04	278.55	0.00	17.93	17.93	1639.49
2008 07 12 12	53222.40	0.00	400.46	0.00	21.51	21.51	2080.59
2008 07 13 12	53222.40	23.38	248.35	0.00	20.97	20.97	2171.63
2008 07 14 12	53222.40	0.00	491.48	0.00	17.45	17.45	1541.12
2008 07 15 12	53151.26	0.00	502.95	0.00	17.65	17.65	1478.44
2008 07 16 12	52876.80	1.84	483.78	0.00	19.82	19.82	1687.95
2008 07 17 12	52876.80	0.09	419.21	0.00	22.46	22.46	2165.37
2008 07 18 12	52876.80	0.03	448.95	0.00	23.18	23.18	2172.39
2008 07 19 12	52531.20	0.00	442.17	0.00	22.65	22.65	2117.56
2008 07 20 12	52531.20	9.93	306.07	0.00	22.12	22.12	2232.79
2008 07 21 12	52531.20	3.63	372.22	0.00	20.98	20.98	2090.91
2008 07 22 12	52460.06	6.07	293.92	0.00	20.84	20.84	1988.40
2008 07 23 12	52185.60	5.70	341.64	0.00	19.54	19.54	1806.11
2008 07 24 12	52185.60	27.91	264.99	0.00	14.77	14.77	1485.09
2008 07 25 12	52185.60	0.44	488.08	0.00	17.84	17.84	1555.20
2008 07 26 12	51840.00	0.96	442.03	0.00	19.23	19.23	1735.32
2008 07 27 12	51840.00	2.72	492.19	0.00	19.86	19.86	1813.97
2008 07 28 12	51768.86	0.29	422.95	0.00	18.54	18.54	1642.72
2008 07 29 12	51494.40	0.00	493.30	0.00	20.15	20.15	1828.14
2008 07 30 12	51494.40	3.48	356.38	0.00	20.70	20.70	1956.60
2008 07 31 12	51148.80	0.00	441.55	0.00	21.39	21.39	2098.30
2008 08 01 12	51148.80	0.03	473.79	0.00	19.45	19.45	1800.70
2008 08 02 12	51148.80	12.86	355.91	0.00	18.97	18.97	1732.81
2008 08 03 12	50803.20	0.71	441.62	0.00	17.47	17.47	1611.57
2008 08 04 12	50803.20	0.00	463.17	0.00	18.39	18.39	1664.86
2008 08 05 12	50562.70	0.58	403.90	0.00	20.65	20.65	1840.49
2008 08 06 12	50457.60	17.83	411.56	0.00	20.88	20.88	2021.22
2008 08 07 12	50457.60	7.51	325.49	0.00	17.78	17.78	1627.10
2008 08 08 12	50112.00	3.57	348.79	0.00	15.08	15.08	1429.10
2008 08 09 12	50112.00	0.66	421.62	0.00	15.52	15.52	1405.75
2008 08 10 12	49766.40	19.89	402.44	0.00	16.39	16.39	1443.38
2008 08 11 12	49766.40	3.61	387.51	0.00	14.35	14.35	1355.99
2008 08 12 12	49766.40	0.69	362.28	0.00	15.81	15.81	1510.55
2008 08 13 12	49420.80	0.08	406.00	0.00	17.26	17.26	1500.43
2008 08 14 12	49420.80	1.92	390.54	0.00	17.65	17.65	1435.20
2008 08 15 12	49075.20	3.48	377.29	0.00	16.78	16.78	1459.64
2008 08 16 12	49075.20	0.00	416.25	0.00	16.03	16.03	1405.39
2008 08 17 12	48729.60	0.00	380.14	0.00	16.75	16.75	1516.39
2008 08 18 12	48729.60	0.13	380.08	0.00	18.80	18.80	1718.01
2008 08 19 12	48384.00	6.27	470.99	0.00	18.12	18.12	1610.09
2008 08 20 12	48384.00	0.00	478.68	0.00	12.68	12.68	1078.89
2008 08 21 12	48143.50	0.00	468.69	0.00	16.71	16.71	1348.33
2008 08 22 12	48038.40	0.00	459.67	0.00	19.20	19.20	1674.42
2008 08 23 12	48038.40	0.00	448.63	0.00	18.93	18.93	1614.23
2008 08 24 12	47692.80	0.00	453.74	0.00	21.02	21.02	1905.57
2008 08 25 12	47692.80	7.87	454.77	0.00	17.96	17.96	1718.32
2008 08 26 12	47347.20	1.89	473.96	0.00	12.79	12.79	1126.52
2008 08 27 12	47347.20	0.00	452.24	0.00	14.38	14.38	1128.93
2008 08 28 12	47001.60	17.49	111.88	0.00	15.01	15.01	1436.59
2008 08 29 12	47001.60	3.15	373.61	0.00	17.79	17.79	1777.01
2008 08 30 12	46656.00	0.71	445.49	0.00	19.70	19.70	1842.55
2008 08 31 12	46656.00	0.00	455.15	0.00	17.39	17.39	1374.87
2008 09 01 12	46310.40	0.00	440.36	0.00	18.27	18.27	1406.95
2008 09 02 12	46310.40	0.00	436.51	0.00	19.58	19.58	1507.15
2008 09 03 12	45964.80	0.00	432.66	0.00	20.60	20.60	1695.57
2008 09 04 12	45964.80	0.00	364.68	0.00	20.16	20.16	1810.29
2008 09 05 12	45619.20	0.00	429.46	0.00	21.22	21.22	1843.23
2008 09 06 12	45619.20	9.03	253.98	0.00	18.63	18.63	1882.85
2008 09 07 12	45273.60	0.36	310.40	0.00	15.11	15.11	1384.21
2008 09 08 12	45273.60	0.40	414.93	0.00	15.12	15.12	1331.01
2008 09 09 12	44928.00	6.59	188.08	0.00	15.25	15.25	1450.70
2008 09 10 12	44928.00	0.00	423.71	0.00	12.17	12.17	1020.83
2008 09 11 12	44582.40	0.00	285.69	0.00	14.55	14.55	1168.26
2008 09 12 12	44582.40	4.83	202.34	0.00	16.85	16.85	1737.02
2008 09 13 12	44236.80	9.61	194.66	0.00	18.20	18.20	1955.27
2008 09 14 12	44236.80	4.47	362.27	0.00	23.01	23.01	2351.45
2008 09 15 12	43891.20	0.79	303.43	0.00	17.57	17.57	1682.02
2008 09 16 12	43891.20	0.00	380.52	0.00	12.70	12.70	1176.77
2008 09 17 12	43545.60	0.00	410.70	0.00	12.78	12.78	1108.98
2008 09 18 12	43545.60	0.00	405.13	0.00	12.92	12.92	1123.39
2008 09 19 12	43200.00	0.00	410.39	0.00	9.89	9.89	917.31
2008 09 20 12	43200.00	0.00	386.41	0.00	13.90	13.90	1221.88
2008 09 21 12	42854.40	0.56	364.09	0.00	15.56	15.56	1340.93
2008 09 22 12	42854.40	0.00	402.52	0.00	12.72	12.72	1069.81
2008 09 23 12	42508.80	0.00	400.77	0.00	11.53	11.53	865.72
2008 09 24 12	42508.80	0.00	391.05	0.00	14.70	14.70	1026.83
2008 09 25 12	42163.20	0.00	392.27	0.00	14.42	14.42	1091.71
2008 09 26 12	42163.20	0.00	183.29	0.00	12.47	12.47	1178.49
2008 09 27 12	41817.60	2.23	322.58	0.00	16.55	16.55	1616.07
2008 09 28 12	41817.60	16.47	252.87	0.00	17.40	17.40	1715.95
2008 09 29 12	41472.00	0.00	367.47	0.00	14.42	14.42	1333.37
2008 09 30 12	41472.00	3.23	230.75	0.00	13.09	13.09	1230.21
2008 10 01 12	41126.40	2.86	258.50	0.00	10.23	10.23	1044.90
2008 10 02 12	41126.40	8.24	194.26	0.00	7.01	7.01	892.91
2008 10 03 12	40780.80	10.44	320.07	0.00	7.50	7.50	841.12
2008 10 04 12	40780.80	0.00	357.45	0.00	6.94	6.94	713.11
2008 10 05 12	40435.20	0.00	363.35	0.00	9.81	9.81	858.52
2008 10 06 12	40435.20	0.00	375.23	0.00	8.40	8.40	746.25
2008 10 07 12	40089.60	0.00	397.09	0.00	5.65	5.65	594.80
2008 10 08 12	40089.60	0.68	210.62	0.00	8.25	8.25	906.62
2008 10 09 12	39744.00	1.74	381.66	0.00	14.47	14.47	1322.78
2008 10 10 12	39744.00	0.00	382.30	0.00	11.30	11.30	813.80
2008 10 11 12	39398.40	0.00	375.48	0.00	12.82	12.82	789.76
2008 10 12 12	39398.40	0.00	373.32	0.00	14.90	14.90	1031.82
2008 10 13 12	39052.80	0.00	332.21	0.00	16.16	16.16	1103.71
2008 10 14 12	39052.80	0.00	173.57	0.00	14.65	14.65	1240.35
2008 10 15 12	38707.20	1.19	279.37	0.00	12.76	12.76	1165.35
2008 10 16 12	38707.20	10.11	228.43	0.00	14.87	14.87	1492.08
2008 10 17 12	38361.60	0.00	302.56	0.00	6.62	6.62	786.16
2008 10 18 12	38361.60	0.00	302.82	0.00	3.09	3.09	556.68
2008 10 19 12	38256.50	0.00	364.90	0.00	2.73	2.73	479.92
2008 10 20 12	38016.00	0.00	270.45	0.00	5.25	5.25	515.36
2008 10 21 12	38016.00	3.67	177.00	0.00	5.35	5.35	726.09
2008 10 22 12	37670.40	0.74	339.05	0.00	1.13	1.13	555.06
2008 10 23 12	37670.40	0.00	351.87	0.00	1.09	1.09	521.43
2008 10 24 12	37324.80	0.00	311.12	0.00	3.72	3.72	624.07
2008 10 25 12	37324.80	29.93	91.57	0.00	7.97	7.97	984.44
2008 10 26 12	36979.20	0.46	296.68	0.00	6.00	6.00	781.15
2008 10 27 12	36979.20	1.27	229.75	0.00	5.02	5.02	706.27
2008 10 28 12	36633.60	1.53	167.56	0.00	2.61	2.61	636.05
2008 10 29 12	36633.60	2.27	115.11	0.00	0.05	0.05	491.25
2008 10 30 12	36633.60	0.09	326.32	0.00	1.00	1.00	478.31
2008 10 31 12	36288.00	0.00	318.19	0.00	5.47	5.47	583.93
2008 11 01 12	36288.00	0.00	292.92	0.00	7.93	7.93	836.01
2008 11 02 12	35942.40	0.00	309.72	0.00	2.84	2.84	578.06
2008 11 03 12	35942.40	0.00	191.33	0.00	7.75	7.75	870.85
2008 11 04 12	35837.30	0.00	282.22	0.00	11.12	11.12	1030.92
2008 11 05 12	35596.80	0.00	289.30	0.00	11.58	11.58	1038.35
2008 11 06 12	35596.80	0.00	252.32	0.00	12.12	12.12	1067.31
2008 11 07 12	35251.20	0.00	280.29	0.00	12.76	12.76	1170.44
2008 11 08 12	35251.20	2.48	176.35	0.00	10.20	10.20	1026.27
2008 11 09 12	35251.20	0.39	131.62	0.00	3.66	3.66	647.02
2008 11 10 12	34905.60	1.71	88.50	0.00	0.47	0.47	544.80
2008 11 11 12	34905.60	1.91	199.43	0.00	0.60	0.60	530.97
2008 11 12 12	34631.14	0.00	253.74	0.00	2.38	2.38	531.18
2008 11 13 12	34560.00	3.23	94.24	0.00	4.85	4.85	768.76
2008 11 14 12	34560.00	0.00	265.05	0.00	8.54	8.54	986.84
2008 11 15 12	34214.40	16.61	104.33	0.00	9.82	9.82	1140.43
2008 11 16 12	34214.40	2.01	92.25	0.00	2.91	2.91	666.31
2008 11 17 12	34214.40	2.05	126.19	0.00	-1.31	-1.31	444.83
2008 11 18 12	33939.94	0.60	111.89	0.00	-4.42	-4.42	370.42
2008 11 19 12	33868.80	0.39	177.55	0.00	-5.49	-5.49	338.23
2008 11 20 12	33868.80	1.17	144.93	0.00	-3.42	-3.42	420.43
2008 11 21 12	33868.80	0.62	119.72	0.00	-5.09	-5.09	369.08
2008 11 22 12	33523.20	1.65	138.95	0.00	-6.87	-6.87	307.38
2008 11 23 12	33523.20	0.04	261.74	0.00	-4.63	-4.63	367.49
2008 11 24 12	33523.20	1.81	146.04	0.00	-2.97	-2.97	380.14
2008 11 25 12	33248.74	6.52	107.30	0.00	-0.02	-0.02	565.91
2008 11 26 12	33177.60	6.13	98.76	0.00	-1.06	-1.06	531.26
2008 11 27 12	33177.60	0.01	247.96	0.00	-1.79	-1.79	480.99
2008 11 28 12	33177.60	0.53	87.23	0.00	-2.54	-2.54	462.04
2008 11 29 12	33072.50	0.43	241.72	0.00	-1.53	-1.53	486.12
2008 11 30 12	32832.00	3.68	121.87	0.00	-2.90	-2.90	426.02
2008 12 01 12	32832.00	4.18	83.89	0.00	0.28	0.28	583.91
2008 12 02 12	32832.00	2.47	125.27	0.00	-2.18	-2.18	454.86
2008 12 03 12	32832.00	1.00	203.32	0.00	-3.58	-3.58	400.14
2008 12 04 12	32726.90	0.92	110.94	0.00	0.38	0.38	542.50
2008 12 05 12	32486.40	1.40	160.55	0.00	-4.53	-4.53	337.47
2008 12 06 12	32486.40	0.69	193.65	0.00	-6.62	-6.62	268.99
2008 12 07 12	32486.40	1.45	127.91	0.00	-6.17	-6.17	324.09
2008 12 08 12	32486.40	0.00	142.57	0.00	-10.27	-10.27	232.38
2008 12 09 12	32486.40	0.51	160.37	0.00	-3.02	-3.02	407.65
2008 12 10 12	32486.40	11.00	67.04	0.00	2.71	2.71	705.09
2008 12 11 12	32486.40	5.53	130.73	0.00	-2.49	-2.49	464.12
2008 12 12 12	32381.30	8.72	139.83	0.00	-3.46	-3.46	436.23
2008 12 13 12	32211.94	0.06	222.91	0.00	-5.68	-5.68	336.36
2008 12 14 12	32140.80	0.07	170.04	0.00	-2.48	-2.48	386.58
2008 12 15 12	32140.80	5.51	67.86	0.00	3.66	3.66	713.33
2008 12 16 12	32140.80	0.57	186.45	0.00	-4.82	-4.82	368.38
2008 12 17 12	32140.80	9.54	117.06	0.00	-2.47	-2.47	474.20
2008 12 18 12	32140.80	0.00	146.37	0.00	-4.22	-4.22	412.53
2008 12 19 12	32140.80	15.93	74.77	0.00	-4.09	-4.09	428.40
2008 12 20 12	32140.80	0.00	188.06	0.00	-8.78	-8.78	293.15
2008 12 21 12	32140.80	3.38	125.18	0.00	-8.63	-8.63	292.83
2008 12 22 12	32140.80	0.31	134.68	0.00	-11.89	-11.89	200.99
2008 12 23 12	32140.80	0.14	180.77	0.00	-11.62	-11.62	218.57
2008 12 24 12	32140.80	16.57	86.57	0.00	-3.44	-3.44	449.01
2008 12 25 12	32140.80	3.39	236.16	0.00	-2.01	-2.01	492.23
2008 12 26 12	32140.80	2.34	134.91	0.00	-5.57	-5.57	368.38
2008 12 27 12	32211.94	6.35	180.95	0.00	2.89	2.89	680.47
2008 12 28 12	32381.30	0.42	178.01	0.00	6.88	6.88	891.88
2008 12 29 12	32486.40	0.02	232.29	0.00	-0.95	-0.95	440.80
2008 12 30 12	32486.40	0.03	177.02	0.00	-2.19	-2.19	348.88
2008 12 31 12	32486.40	7.10	135.78	0.00	-6.13	-6.13	317.05
2009 01 01 12	32486.40	0.00	252.44	0.00	-10.96	-10.96	218.45
2009 01 02 12	32486.40	0.03	190.61	0.00	-5.22	-5.22	322.06
2009 01 03 12	32486.40	0.37	274.78	0.00	-5.80	-5.80	339.37
2009 01 04 12	32486.40	0.13	167.44	0.00	-6.84	-6.84	303.57
2009 01 05 12	32557.54	0.06	271.15	0.00	-2.03	-2.03	483.79
2009 01 06 12	32832.00	0.43	186.10	0.00	-7.41	-7.41	270.47
2009 01 07 12	32832.00	10.51	90.75	0.00	-2.73	-2.73	472.13
2009 01 08 12	32832.00	1.40	175.31	0.00	-4.64	-4.64	383.07
2009 01 09 12	32832.00	1.71	172.94	0.00	-6.51	-6.51	330.82
2009 01 10 12	32832.00	6.48	136.27	0.00	-6.29	-6.29	352.83
2009 01 11 12	33177.60	6.98	213.60	0.00	-6.99	-6.99	328.42
2009 01 12 12	33177.60	0.22	209.44	0.00	-8.51	-8.51	289.32
2009 01 13 12	33177.60	4.42	143.31	0.00	-5.25	-5.25	385.75
2009 01 14 12	33177.60	0.03	236.13	0.00	-12.03	-12.03	209.38
2009 01 15 12	33523.20	2.58	175.47	0.00	-13.49	-13.49	183.30
2009 01 16 12	33523.20	0.29	253.50	0.00	-17.20	-17.20	123.93
2009 01 17 12	33523.20	0.02	259.65	0.00	-17.95	-17.95	126.58
2009 01 18 12	33523.20	2.59	133.08	0.00	-9.48	-9.48	268.35
2009 01 19 12	33868.80	0.22	105.27	0.00	-9.14	-9.14	278.70
2009 01 20 12	33868.80	0.25	217.57	0.00	-10.14	-10.14	250.54
2009 01 21 12	33868.80	0.00	286.55	0.00	-13.30	-13.30	197.64
2009 01 22 12	34214.40	0.00	308.87	0.00	-8.99	-8.99	291.40
2009 01 23 12	34214.40	0.08	276.80	0.00	-5.24	-5.24	401.38
2009 01 24 12	34214.40	0.00	272.98	0.00	-8.46	-8.46	292.47
2009 01 25 12	34560.00	0.08	315.81	0.00	-15.20	-15.20	156.89
2009 01 26 12	34560.00	0.00	242.87	0.00	-13.42	-13.42	189.51
2009 01 27 12	34560.00	0.11	263.45	0.00	-10.08	-10.08	238.17
2009 01 28 12	34905.60	14.96	126.67	0.00	-6.38	-6.38	348.10
2009 01 29 12	34905.60	0.40	223.79	0.00	-8.67	-8.67	284.64
2009 01 30 12	34905.60	1.10	144.40	0.00	-6.27	-6.27	311.27
2009 01 31 12	35251.20	0.20	299.34	0.00	-10.36	-10.36	221.82
2009 02 01 12	35251.20	0.03	310.80	0.00	-3.60	-3.60	382.43
2009 02 02 12	35491.70	0.02	223.42	0.00	-0.22	-0.22	399.17
2009 02 03 12	35596.80	0.11	143.06	0.00	-5.46	-5.46	336.94
2009 02 04 12	35596.80	0.45	140.52	0.00	-8.85	-8.85	264.74
2009 02 05 12	35942.40	0.00	285.26	0.00	-12.99	-12.99	167.87
2009 02 06 12	35942.40	0.00	308.09	0.00	-9.13	-9.13	257.53
2009 02 07 12	36288.00	0.00	193.85	0.00	-2.03	-2.03	479.49
2009 02 08 12	36288.00	0.01	331.14	0.00	2.32	2.32	635.99
2009 02 09 12	36288.00	0.00	318.83	0.00	-1.54	-1.54	426.44
2009 02 10 12	36633.60	0.12	220.40	0.00	2.41	2.41	591.26
2009 02 11 12	36633.60	1.85	175.67	0.00	7.08	7.08	940.93
2009 02 12 12	36979.20	16.55	135.23	0.00	4.20	4.20	738.72
2009 02 13 12	36979.20	0.48	235.51	0.00	-1.69	-1.69	474.16
2009 02 14 12	37324.80	0.32	122.52	0.00	-4.85	-4.85	364.97
2009 02 15 12	37324.80	0.32	355.91	0.00	-5.01	-5.01	347.13
2009 02 16 12	37324.80	0.00	347.83	0.00	-5.90	-5.90	335.82
2009 02 17 12	37670.40	0.00	329.36	0.00	-6.01	-6.01	320.92
2009 02 18 12	37670.40	1.92	137.89	0.00	-2.38	-2.38	389.63
2009 02 19 12	38016.00	5.95	127.44	0.00	-2.43	-2.43	479.65
2009 02 20 12	38016.00	0.01	158.36	0.00	-9.96	-9.96	227.66
2009 02 21 12	38361.60	0.89	302.92	0.00	-6.33	-6.33	309.20
2009 02 22 12	38361.60	0.67	236.03	0.00	-3.49	-3.49	368.88
2009 02 23 12	38707.20	0.66	249.19	0.00	-7.91	-7.91	265.82
2009 02 24 12	38707.20	0.00	380.70	0.00	-10.42	-10.42	229.51
2009 02 25 12	39052.80	0.02	276.58	0.00	-5.46	-5.46	309.72
2009 02 26 12	39052.80	0.24	313.23	0.00	1.93	1.93	515.46
2009 02 27 12	39398.40	10.85	141.79	0.00	4.73	4.73	780.20
2009 02 28 12	39398.40	0.00	396.74	0.00	-3.76	-3.76	313.78
2009 03 01 12	39744.00	0.00	364.94	0.00	-5.83	-5.83	281.73
2009 03 02 12	39744.00	0.15	335.23	0.00	-11.10	-11.10	185.22
2009 03 03 12	40089.60	0.12	430.01	0.00	-12.55	-12.55	168.79
2009 03 04 12	40089.60	0.00	429.62	0.00	-9.02	-9.02	245.78
2009 03 05 12	40330.10	0.00	403.58	0.00	-3.41	-3.41	296.97
2009 03 06 12	40435.20	0.00	292.88	0.00	5.80	5.80	700.19
2009 03 07 12	40506.34	5.31	256.87	0.00	8.96	8.96	1032.64
2009 03 08 12	40780.80	15.03	134.36	0.00	9.52	9.52	1116.51
2009 03 09 12	40851.94	21.19	225.27	0.00	4.77	4.77	795.08
2009 03 10 12	41126.40	3.28	163.94	0.00	1.51	1.51	599.75
2009 03 11 12	41126.40	7.46	377.04	0.00	5.09	5.09	767.90
2009 03 12 12	41472.00	0.06	397.70	0.00	-4.08	-4.08	227.11
2009 03 13 12	41472.00	0.00	450.90	0.00	-4.00	-4.00	234.96
2009 03 14 12	41817.60	0.00	438.85	0.00	-0.07	-0.07	349.17
2009 03 15 12	41817.60	0.00	452.68	0.00	3.00	3.00	429.05
2009 03 16 12	42163.20	0.00	270.56	0.00	4.97	4.97	610.65
2009 03 17 12	42163.20	0.00	449.60	0.00	6.87	6.87	778.72
2009 03 18 12	42508.80	0.41	288.53	0.00	8.26	8.26	806.00
2009 03 19 12	42508.80	6.21	455.07	0.00	5.81	5.81	709.61
2009 03 20 12	42854.40	0.00	387.69	0.00	-1.97	-1.97	336.46
2009 03 21 12	42854.40	0.00	452.28	0.00	-2.27	-2.27	229.55
2009 03 22 12	43200.00	0.00	268.55	0.00	0.50	0.50	374.33
2009 03 23 12	43545.60	0.00	491.25	0.00	-3.90	-3.90	268.30
2009 03 24 12	43545.60	0.00	487.03	0.00	-3.39	-3.39	201.29
2009 03 25 12	43891.20	0.00	421.88	0.00	1.60	1.60	295.99
2009 03 26 12	43891.20	7.39	154.32	0.00	4.52	4.52	749.98
2009 03 27 12	44236.80	0.21	451.32	0.00	6.19	6.19	740.24
2009 03 28 12	44236.80	0.00	458.17	0.00	9.12	9.12	870.39
2009 03 29 12	44582.40	3.53	230.65	0.00	8.83	8.83	1007.88
2009 03 30 12	44582.40	0.78	328.30	0.00	1.19	1.19	540.66
2009 03 31 12	44928.00	0.00	486.74	0.00	2.42	2.42	550.00
2009 04 01 12	44928.00	4.32	253.16	0.00	6.01	6.01	760.00
2009 04 02 12	45273.60	0.00	438.27	0.00	7.88	7.88	672.08
2009 04 03 12	45273.60	12.16	155.87	0.00	10.74	10.74	1179.14
2009 04 04 12	45548.06	2.39	409.49	0.00	2.69	2.69	621.26
2009 04 05 12	45619.20	0.00	404.82	0.00	3.12	3.12	555.28
2009 04 06 12	45893.66	4.68	314.00	0.00	6.73	6.73	806.88
2009 04 07 12	45964.80	0.47	179.30	0.00	-1.67	-1.67	471.89
2009 04 08 12	46069.90	0.69	217.06	0.00	-1.35	-1.35	414.87
2009 04 09 12	46310.40	0.00	465.47	0.00	2.40	2.40	377.09
2009 04 10 12	46310.40	1.97	324.41	0.00	6.07	6.07	572.34
2009 04 11 12	46656.00	2.59	490.95	0.00	4.10	4.10	603.92
2009 04 12 12	46656.00	0.00	487.90	0.00	-0.49	-0.49	354.58
2009 04 13 12	47001.60	0.00	457.37	0.00	1.20	1.20	332.14
2009 04 14 12	47001.60	0.01	252.45	0.00	5.27	5.27	570.17
2009 04 15 12	47347.20	6.32	404.58	0.00	7.56	7.56	668.28
2009 04 16 12	47347.20	0.00	503.06	0.00	6.51	6.51	479.87
2009 04 17 12	47692.80	0.00	501.47	0.00	7.68	7.68	505.89
2009 04 18 12	47692.80	0.00	494.27	0.00	9.73	9.73	611.96
2009 04 19 12	48038.40	0.00	390.70	0.00	9.41	9.41	752.47
